,combined
416,DT: Book Review
417,PY: 2001
418,"DE: Chemicals, Rubber, Drugs, Biotechnology L65"
419,"KY: Chemicals, Chemical Industry"
420,LA: English
421,UD: 200109
422,AN: 0576558
423,BR:
424,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
425,TI: The sources of entrepreneurial activity
426,"AU: Wagner, Joachim (BRer)"
427,AF: U of Lueneburg
428,"SO: Journal of Economic Literature, 39(1), March 2001, pp. 163-64"
429,IS: 0022-0515
430,"BK: Libecap, Gary D. , ed. Advances in the Study of Entrepreneurship, Innovation, and Economic Growth, vol. 11. Stamford, Conn.: JAI Press, 1999"
431,DT: Book Review
432,PY: 2001
433,"DE: New Firms, Startups M13"
434,"KY: Entrepreneurial, Entrepreneurship"
435,LA: English
436,UD: 200109
437,AN: 0576544
438,BR:
439,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
440,TI: The political economy of imperialism: Critical appraisals
441,"AU: Macewan, Arthur (BRer)"
442,"AF: U of MA, Boston"
443,"SO: Journal of Economic Literature, 39(1), March 2001, pp. 164-65"
444,IS: 0022-0515
445,"BK: Chilcote, Ronald M. , ed. Recent Economic Thought Series. Boston, Dordrecht and London: Kluwer Academic, 1999"
446,DT: Book Review
447,PY: 2001
448,"DE: Economic History: Transport, International and Domestic Trade, Energy, Technology, and Other Services: General, International, or Comparative N70, Economic Development: Urban, Rural, Regional, and Transportation Analysis, Housing, Infrastructure O18, Capitalist Systems: Political Economy P16, International Economic Order F02"
449,"KY: Development, Imperialism, Political Economy"
450,LA: English
451,UD: 200109
452,AN: 0576545
453,BR:
454,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
455,TI: Industrializing knowledge: University-industry linkages in Japan and the United States
456,"AU: Geiger, Roger L. (BRer)"
457,AF: PA State U
458,"SO: Journal of Economic Literature, 39(1), March 2001, pp. 165-67"
459,IS: 0022-0515
460,"BK: Branscomb, Lewis M., Kodama, Fumio, Florida, Richard , eds. Cambridge and London: MIT Press, 1999"
461,DT: Book Review
462,PY: 2001
463,DE: Management of Technological Innovation and R
464,KY: Innovation
465,LA: English
466,UD: 200109
467,AN: 0576546
468,BR:
469,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
470,TI: Growth and development from an evolutionary perspective
471,"AU: Lal, Deepak (BRer)"
472,AF: UCLA
473,"SO: Journal of Economic Literature, 39(1), March 2001, pp. 167-68"
474,IS: 0022-0515
475,"BK: Fei, John C. H., Ranis, Gustav Malden, Mass. and Oxford: Blackwell, 1997"
476,DT: Book Review
477,PY: 2001
478,DE: Macroeconomic Analyses of Economic Development O11
479,LA: English
480,UD: 200109
481,AN: 0576562
482,BR:
483,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
484,TI: Growth and distribution
485,"AU: Wolff, Edward N. (BRer)"
486,AF: NYU
487,"SO: Journal of Economic Literature, 39(1), March 2001, pp. 168-70"
488,IS: 0022-0515
489,"BK: Foley, Duncan K., Michl, Thomas R. Cambridge and London: Harvard University Press, 1999"
490,DT: Book Review
491,PY: 2001
492,DE: Management of Technological Innovation and R
493,LA: English
494,UD: 200109
495,AN: 0576533
496,BR:
497,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
498,TI: Pakistan's economy at the crossroads: Past policies and present imperatives
499,"AU: Nabi, Ijaz (BRer)"
500,AF: World Bank
501,"SO: Journal of Economic Literature, 39(1), March 2001, pp. 170-71"
502,IS: 0022-0515
503,"BK: Hasan, Parvez Karachi, Oxford and New York: Oxford University Press, 1998"
504,DT: Book Review
505,PY: 2001
506,"DE: Economywide Country Studies: Asia including Middle East O53, Macroeconomic Analyses of Economic Development O11, Development Planning and Policy: General O20"
507,LA: English
508,UD: 200109
509,AN: 0576563
510,BR:
511,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
512,TI: When economic crises endure
513,"AU: Milberg, William (BRer)"
514,AF: New School for Social Research
515,"SO: Journal of Economic Literature, 39(1), March 2001, pp. 171-73"
516,IS: 0022-0515
517,"BK: Mazier, Jacques, Basle, Maurice, Vidal, Jean-Francois Translated by Myriam Rosen. Armonk, N.Y. and London: Sharpe, 1999"
518,DT: Book Review
519,PY: 2001
520,"DE: Measurement of Economic Growth, Aggregate Productivity, Cross-Country Output Convergence O47, Economic History: Macroeconomics and Monetary Economics, Industrial Structure, Growth, Fluctuations: General, International, or Comparative N10, Business Fluctuations, Cycles E32"
521,LA: English
522,UD: 200109
523,AN: 0576564
524,BR:
525,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
526,"TI: (1) Kerala's economic development: Issues and problems, (2) The labor of development: Workers and the transformation of capitalism in Kerala, India"
527,"AU: Desai, Ashok V. (BRer)"
528,AF: Stanford U
529,"SO: Journal of Economic Literature, 39(1), March 2001, pp. 173-75"
530,IS: 0022-0515
531,"BK: (1) Prakash, B. A. , ed. New Delhi, Thousand Oaks, Calif. and London: Sage Publications, 1999, (2) Heller, Patrick , ed. Ithaca and London: Cornell University Press, 1999"
532,DT: Book Review
533,PY: 2001
534,"DE: Economic Development: Human Resources, Human Development, Income Distribution, Migration O15, Capitalist Systems: Political Economy P16, Economic Development: Agriculture, Natural Resources, Energy, Environment, Other Primary Products O13, Industrialization, Manufacturing and Service Industries, Choice of Technology O14, Fiscal and Monetary Policy in Development O23, International Linkages to Development, Role of International Organizations O19"
535,"KY: Capitalism, Development, Human Capital, Agriculture, Migration, Poverty, Trade"
536,LA: English
537,UD: 200109
538,AN: 0576550
539,BR:
540,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
541,TI: Money unmade: Barter and the fate of Russian capitalism
542,"AU: Meyendorff, Anna (BRer)"
543,AF: U of MI
544,"SO: Journal of Economic Literature, 39(1), March 2001, pp. 175-76"
545,IS: 0022-0515
546,"BK: Woodruff, David Ithaca and London: Cornell University Press, 1999"
547,DT: Book Review
548,PY: 2001
549,"DE: Socialist Systems and Transitional Economies: National Income, Product, and Expenditure, Money, Inflation P24"
550,LA: English
551,UD: 200109
552,AN: 0576534
553,BR:
554,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
555,TI: The complexity vision and the teaching of economics
556,"AU: Ioannides, Yannis M. (BRer)"
557,AF: Tufts U
558,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1224-26"
559,IS: 0022-0515
560,"BK: Colander, David , ed. Cheltenham, U.K. and Northampton, Mass.: Elgar, distributed by American International Distribution Corporation, Williston, Vt., 2000"
561,DT: Book Review
562,PY: 2001
563,DE: Economic Education and Teaching of Economics: Undergraduate A22
564,"KY: Economics, Teaching of Economics"
565,LA: English
566,UD: 200112
567,AN: 0588445
568,BR:
569,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
570,TI: How to be human--Though an economist
571,"AU: Clark, Gregory (BRer)"
572,"AF: U of CA, Davis"
573,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1226-28"
574,IS: 0022-0515
575,"BK: McCloskey, Deirdre Ann Arbor: University of Michigan Press, 2000"
576,DT: Book Review
577,PY: 2001
578,"DE: Role of Economics, Role of Economists A11"
579,"KY: Economics, Economists"
580,LA: English
581,UD: 200112
582,AN: 0588460
583,BR:
584,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
585,TI: Critical essays on Piero Sraffa's legacy in economics
586,"AU: Groenewegen, Peter (BRer)"
587,AF: The U of Sydney
588,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1228-29"
589,IS: 0022-0515
590,"BK: Kurz, Heinz D. , ed. Cambridge, New York and Melbourne: Cambridge University Press, 2000"
591,DT: Book Review
592,PY: 2001
593,"DE: History of Economic Thought: Individuals B31, Current Heterodox Approaches: Socialist, Marxian, Sraffian B51, General Aggregative Models: Marxian, Sraffian, Institutional, Evolutionary E11"
594,LA: English
595,UD: 200112
596,AN: 0588446
597,BR:
598,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
599,"TI: Borsenwesen: Schriften und reden, 1893-1898 (On exchanges: Writings and speeches, 1893-1898). 2 vols."
600,"AU: Fohlin, Caroline (BRer)"
601,AF: CA Institute of Technology
602,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1229-31"
603,IS: 0022-0515
604,"BK: Weber, Max Max Weber Gesamtausgabe (Works and Correspondence of Max Weber), vol. I/5. Tubingen: Mohr (Siebeck), 1999, 2000"
605,DT: Book Review
606,PY: 2001
607,"DE: History of Economic Thought: Individuals B31, History of Economic Thought through 1925: Other B19"
608,LA: English
609,UD: 200112
610,AN: 0588461
611,BR:
612,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
613,"TI: An economic history of Malaysia, c. 1800-1990: The transition to modern economic growth"
614,"AU: Snodgrass, Donald R. (BRer)"
615,AF: Harvard U
616,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1231-32"
617,IS: 0022-0515
618,"BK: Drabble, John H. Modern Economic History of Southeast Asia series. New York: St. Martin's Press, London: Macmillan Press, in association with the Australian National University, 2000"
619,DT: Book Review
620,PY: 2001
621,"DE: Economywide Country Studies: Asia including Middle East O53, Economic History: Macroeconomics and Monetary Economics, Industrial Structure, Growth, Fluctuations: Asia including Middle East N15"
622,"KY: Economic History, Growth, History"
623,LA: English
624,UD: 200112
625,AN: 0588454
626,BR:
627,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
628,TI: Designing household survey questionnaires for developing countries: Lessons from fifteen years of the Living Standards Measurement Study. 3 vols.
629,"AU: Schultz, T. Paul (BRer)"
630,AF: Yale U
631,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1232-34"
632,IS: 0022-0515
633,"BK: Grosh, Margaret, Glewwe, Paul , eds. Washington, D.C.: World Bank, 2000"
634,DT: Book Review
635,PY: 2001
636,"DE: Methodology for Collecting, Estimating, and Organizing Microeconomic Data, Data Access C81"
637,LA: English
638,UD: 200112
639,AN: 0588447
640,BR:
641,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
642,TI: Democratic devices and desires
643,"AU: Mcguire, Martin C. (BRer)"
644,"AF: U of CA, Irvine"
645,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1234-36"
646,IS: 0022-0515
647,"BK: Brennan, Geoffrey, Hamlin, Alan Theories of Institutional Design series. Cambridge, New York and Melbourne: Cambridge University Press, 2000"
648,DT: Book Review
649,PY: 2001
650,"DE: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior D72"
651,"KY: Democracy, Political, Representatives"
652,LA: English
653,UD: 200112
654,AN: 0588435
655,BR:
656,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
657,TI: Back to shared prosperity: The growing inequality of wealth and income in America
658,"AU: Rose, Stephen (BRer)"
659,AF: Educational Testing Service
660,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1236-37"
661,IS: 0022-0515
662,"BK: Marshall, Ray , ed. Armonk, N.Y. and London: Sharpe, 2000"
663,DT: Book Review
664,PY: 2001
665,"DE: Personal Income, Wealth, and Their Distributions D31, International Economic Order F02, Fiscal Policy E62, Education: Government Policy I28, Mobility, Unemployment, and Vacancies: Public Policy J68, Education: Government Policy I28, Regional Economic Activity: Growth, Development, Environmental Issues, and Changes R11"
666,"KY: Globalization, Income, Inequality, Wealth"
667,LA: English
668,UD: 200112
669,AN: 0588429
670,BR:
671,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
672,"TI: The Asian financial crisis: Causes, contagion and consequences"
673,"AU: Adams, Charles (BRer)"
674,AF: Asian Development Bank
675,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1237-39"
676,IS: 0022-0515
677,"BK: Agenor, Pierre-Richard , ed. Cambridge, New York and Melbourne: Cambridge University Press, 1999"
678,DT: Book Review
679,PY: 2001
680,"DE: Financial Markets and the Macroeconomy E44, General Financial Markets: General (includes Measurement and Data) G10, Price Level, Inflation, Deflation E31, Comparative or Joint Analysis of Fiscal and Monetary Policy, Stabilization, Treasury Policy E63, Current Account Adjustment, Short-term Capital Movements F32, Foreign Exchange F31"
681,"KY: Crisis, Exchange Rates, Financial Crisis, Macroeconomic Policy, Macroeconomics, Policy"
682,LA: English
683,UD: 200112
684,AN: 0588448
685,BR:
686,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
687,"TI: New challenges for monetary policy: A symposium sponsored by the Federal Reserve Bank of Kansas City, Jackson Hole, Wyoming, August 26-28, 1999."
688,"AU: Dennis, Richard (BRer)"
689,AF: Federal Reserve Bank of San Francisco
690,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1239-40"
691,IS: 0022-0515
692,"BK: Federal Reserve Bank of Kansas City Kansas City: Author, 1999"
693,DT: Book Review
694,PY: 2001
695,DE: Monetary Policy E52
696,LA: English
697,UD: 200112
698,AN: 0588467
699,BR:
700,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
701,TI: The theory of money and financial institutions. Volumes 1 and 2.
702,"AU: Temzelides, Ted (BRer)"
703,AF: U of IA
704,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1241-42"
705,IS: 0022-0515
706,"BK: Shubik, Martin Cambridge and London: MIT Press, 1999"
707,DT: Book Review
708,PY: 2001
709,"DE: Money and Interest Rates: General E40, Financial Institutions and Services: General G20"
710,"KY: Finance, Financial Institutions, Macroeconomics, Money"
711,LA: English
712,UD: 200112
713,AN: 0588431
714,BR:
715,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
716,"TI: International finance and financial crises: Essays in honor of Robert P. Flood, Jr."
717,"AU: Bergin, Paul R. (BRer)"
718,"AF: U of CA, Davis"
719,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1242-44"
720,IS: 0022-0515
721,"BK: Isard, Peter, Razin, Assaf, Rose, Andrew K. , eds. Partly reprinted from International Tax and Public Finance, Vol. 6, no. 4 (1999). Boston, Dordrecht and London: Kluwer Academic, Washington, D.C.: International Monetary Fund, 1999"
722,DT: Book Review
723,PY: 2001
724,"DE: Foreign Exchange F31, International Factor Movements and International Business: General F20, Open Economy Macroeconomics F41, Asset Pricing, Trading Volume, Bond Interest Rates G12"
725,"KY: Finance, Foreign Exchange"
726,LA: English
727,UD: 200112
728,AN: 0588438
729,BR:
730,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
731,TI: Competitiveness matters: Industry and economic performance in the U.S.
732,"AU: Thurow, Lester C. (BRer)"
733,AF: MIT
734,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1244-45"
735,IS: 0022-0515
736,"BK: Howes, Candace, Singh, Ajit , eds. Ann Arbor: University of Michigan Press, 2000"
737,DT: Book Review
738,PY: 2001
739,"DE: Trade Policy, International Trade Organizations F13, Mergers, Acquisitions, Restructuring, Voting, Proxy Contests, Corporate Governance G34, Management of Technological Innovation and R"
740,"KY: Corporate Control, Corporate Finance, Finance, Managed Trade, Policy, Technology, Trade"
741,LA: English
742,UD: 200112
743,AN: 0588436
744,BR:
745,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
746,TI: The role of foreign direct investment in East Asian economic development
747,"AU: Wells, Louis T. (BRer)"
748,AF: Harvard Business School
749,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1245-46"
750,IS: 0022-0515
751,"BK: Ito, Takatoshi, Krueger, Anne O. , eds. NBER-East Asia Seminar on Economics, vol. 9. Chicago and London: University of Chicago Press, 2000"
752,DT: Book Review
753,PY: 2001
754,"DE: Multinational Firms, International Business F23"
755,"KY: FDI, Foreign Direct Investment, Multinational"
756,LA: English
757,UD: 200112
758,AN: 0588437
759,BR:
760,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
761,TI: Security market imperfections in worldwide equity markets
762,"AU: Shefrin, Hersh (BRer)"
763,AF: Santa Clara U
764,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1246-48"
765,IS: 0022-0515
766,"BK: Keim, Donald B., Ziemba, William T. , eds. Publications of the Newton Institute. Cambridge, New York and Melbourne: Cambridge University Press, 2000"
767,DT: Book Review
768,PY: 2001
769,"DE: Portfolio Choice, Investment Decisions G11, Asset Pricing, Trading Volume, Bond Interest Rates G12, International Financial Markets G15"
770,"KY: Beta, Security Markets, Stock Returns, Stocks"
771,LA: English
772,UD: 200112
773,AN: 0588439
774,BR:
775,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
776,TI: The rise of fiduciary capitalism: How institutional investors can make corporate America more democratic
777,"AU: Stout, Lynn A. (BRer)"
778,AF: UCLA School of Law
779,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1248-49"
780,IS: 0022-0515
781,"BK: Hawley, James P., Williams, Andrew T. Philadelphia: University of Pennsylvania Press, 2000"
782,DT: Book Review
783,PY: 2001
784,"DE: Pension Funds, Non-bank Financial Institutions, Financial Instruments, Institutional Investors G23, Mergers, Acquisitions, Restructuring, Voting, Proxy Contests, Corporate Governance G34"
785,"KY: Finance, Institutional Investors"
786,LA: English
787,UD: 200112
788,AN: 0588466
789,BR:
790,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
791,"TI: (1) Should the United States privatize Social Security?, (2) Issues in privatizing social security: Report of an expert panel of the National Academy of Social Insurance"
792,"AU: Scholz, John Karl (BRer)"
793,"AF: U of WI, Madison"
794,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1249-51"
795,IS: 0022-0515
796,"BK: (1) Aaron, Henry J., Shoven, John B. Edited by Benjamin M. Friedman. Cambridge and London: MIT Press, 1999, (2) Diamond, Peter A. , ed. Cambridge and London: MIT Press, 1999"
797,DT: Book Review
798,PY: 2001
799,DE: Social Security and Public Pensions H55
800,LA: English
801,UD: 200112
802,AN: 0588427
803,BR:
804,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
805,TI: The global debt bomb
806,"AU: Graham, Edward M. (BRer)"
807,AF: Institute for International Econ
808,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1251-53"
809,IS: 0022-0515
810,"BK: Clayton, James L. Armonk, N.Y. and London: Sharpe, 2000"
811,DT: Book Review
812,PY: 2001
813,"DE: National Debt, Debt Management, Sovereign Debt H63, Macroeconomics: Consumption, Saving, Wealth E21"
814,KY: Debt
815,LA: English
816,UD: 200112
817,AN: 0588430
818,BR:
819,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
820,TI: Does Atlas shrug? The economic consequences of taxing the rich
821,"AU: Burtless, Gary (BRer)"
822,AF: The Brookings Institution
823,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1253-55"
824,IS: 0022-0515
825,"BK: Slemrod, Joel B. , ed. New York: Russell Sage Foundation, Cambridge and London: Harvard University Press, 2000"
826,DT: Book Review
827,PY: 2001
828,"DE: Personal Income and Other Nonbusiness Taxes and Subsidies, includes inheritance and gift taxes H24, Taxation and Subsidies: Incidence H22, Fiscal Policies and Behavior of Economic Agents: Household H31"
829,"KY: Tax, Taxation"
830,LA: English
831,UD: 200112
832,AN: 0588440
833,BR:
834,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
835,"TI: Women, poverty, and demographic change"
836,"AU: Kevane, Michael (BRer)"
837,AF: Santa Clara U
838,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1255-57"
839,IS: 0022-0515
840,"BK: Garcia, Brigida , ed. International Studies in Demography. Oxford and New York: Oxford University Press, 2000"
841,DT: Book Review
842,PY: 2001
843,"DE: Economics of Gender, Non-labor Discrimination J16, Economic Development: Human Resources, Human Development, Income Distribution, Migration O15, Measurement and Analysis of Poverty I32"
844,"KY: Demographics, Gender, Inequality, Poverty, Women"
845,LA: English
846,UD: 200112
847,AN: 0588449
848,BR:
849,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
850,"TI: Counting on the census? Race, group identity, and the evasion of politics"
851,"AU: Anderson, Margo, Fienberg, Stephen M. (BRer)"
852,"AF: U of WI, Milwaukee, Carnegie-Mellon U"
853,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1257-59"
854,IS: 0022-0515
855,"BK: Skerry, Peter Washington, D.C.: Brookings Institution Press, 2000"
856,DT: Book Review
857,PY: 2001
858,"DE: Demographic Trends, Macroeconomic Effects, and Forecasts J11, Economics of Minorities, Races, Indigenous Peoples, and Immigrants, Non-labor Discrimination J15"
859,"KY: Census, Minorities, Race, Racial"
860,LA: English
861,UD: 200112
862,AN: 0588450
863,BR:
864,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
865,TI: The employment impact of innovation: Evidence and policy
866,"AU: Berman, Eli (BRer)"
867,AF: Boston U and NBER
868,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1259-60"
869,IS: 0022-0515
870,"BK: Vivarelli, Marco, Pianta, Mario , eds. Studies in the Modern World Economy, vol. 23. London and New York: Routledge, 2000"
871,DT: Book Review
872,PY: 2001
873,"DE: Labor Demand J23, Innovation and Invention: Processes and Incentives O31"
874,KY: Innovation
875,LA: English
876,UD: 200112
877,AN: 0588433
878,BR:
879,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
880,TI: Law's order: What economics has to do with law and why it matters
881,"AU: Miceli, Thomas J. (BRer)"
882,AF: U of CT
883,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1260-62"
884,IS: 0022-0515
885,"BK: Friedman, David D. Princeton: Princeton University Press, 2000"
886,DT: Book Review
887,PY: 2001
888,DE: Law and Economics: General K00
889,KY: Law
890,LA: English
891,UD: 200112
892,AN: 0588451
893,BR:
894,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
895,TI: The cost of rights: Why liberty depends on taxes
896,"AU: Klein, Daniel B. (BRer)"
897,AF: Santa Clara U
898,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1262-63"
899,IS: 0022-0515
900,"BK: Holmes, Stephen, Sunstein, Cass R. New York and London: Norton, 1999"
901,DT: Book Review
902,PY: 2001
903,"DE: Basic Areas of Law: General (Constitutional Law) K10, Taxation and Subsidies: Externalities, Redistributive Effects, Environmental Taxes and Subsidies H23"
904,"KY: Law, Taxes"
905,LA: English
906,UD: 200112
907,AN: 0588441
908,BR:
909,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
910,TI: Sweatshops on wheels: Winners and losers in trucking deregulation
911,"AU: Beilock, Richard (BRer)"
912,AF: U of FL
913,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1264-65"
914,IS: 0022-0515
915,"BK: Belzer, Michael H. Oxford and New York: Oxford University Press, 2000"
916,DT: Book Review
917,PY: 2001
918,"DE: Railroads and Other Surface Transportation L92, Industry Studies: Utilities and Transportation: Government Policy L98, Labor-Management Relations, Trade Unions, and Collective Bargaining: General J50, Time Allocation, Work Behavior, and Employment Determination: Other J29"
919,"KY: Deregulation, Trucking"
920,LA: English
921,UD: 200112
922,AN: 0588463
923,BR:
924,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
925,TI: Who pays for universal service? When telephone subsidies become transparent
926,"AU: Brock, Gerald W. (BRer)"
927,AF: The George WA U
928,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1265-67"
929,IS: 0022-0515
930,"BK: Crandall, Robert W., Waverman, Leonard Washington, D.C.: Brookings Institution Press, 2000"
931,DT: Book Review
932,PY: 2001
933,"DE: Industry Studies: Utilities and Transportation: Government Policy L98, Telecommunications L96"
934,"KY: Electricity, Telecommunications, Telephone"
935,LA: English
936,UD: 200112
937,AN: 0588452
938,BR:
939,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
940,TI: Internet publishing and beyond: The economics of digital information and intellectual property
941,"AU: Besen, Stanley M. (BRer)"
942,AF: Charles River Associates
943,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1267-68"
944,IS: 0022-0515
945,"BK: Kahin, Brian, Varian, Hal R. , eds. A Publication of the Harvard Information Infrastructure Project. Cambridge and London: MIT Press, 2000"
946,DT: Book Review
947,PY: 2001
948,"DE: Information and Internet Services, Computer Software L86, Intellectual Property and Intellectual Capital O34"
949,"KY: Property, Software"
950,LA: English
951,UD: 200112
952,AN: 0588462
953,BR:
954,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
955,TI: The political economy of water pricing reforms
956,"AU: Gardner, Roy (BRer)"
957,AF: IN U
958,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1268-70"
959,IS: 0022-0515
960,"BK: Dinar, Ariel , ed. Oxford and New York: Oxford University Press for the World Bank, 2000"
961,DT: Book Review
962,PY: 2001
963,"DE: Gas Utilities, Pipelines, Water Utilities L95, Land Ownership and Tenure, Land Reform, Land Use, Irrigation, Agriculture and Environment Q15, Industry Studies: Utilities and Transportation: Government Policy L98, Renewable Resources and Conservation: Water Q25"
964,"KY: Regulation, Resources, Water"
965,LA: English
966,UD: 200112
967,AN: 0588442
968,BR:
969,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
970,"TI: Chinese capitalism, 1522-1840"
971,"AU: Wong, R. Bin (BRer)"
972,"AF: U of CA, Irvine"
973,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1270-71"
974,IS: 0022-0515
975,"BK: Xu, Dixin, Wu, Chengming , eds. English translation by Li Zhengde, Liang Miaoru, and Li Siping. Edited and annotated by C. A. Curwen. Studies on the Chinese Economy. New York: St. Martin's Press, London: Macmillan Press, 2000"
976,DT: Book Review
977,PY: 2001
978,"DE: Economic History: Manufacturing and Construction: Asia including Middle East N65, Economic History: Transport, Trade, Energy, Technology, and Other Services: Asia including Middle East N75"
979,"KY: Economic History, History"
980,LA: English
981,UD: 200112
982,AN: 0588443
983,BR:
984,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
985,TI: Renewing social and economic progress in Africa: Essays in memory of Philip Ndegwa
986,"AU: Teal, Francis (BRer)"
987,AF: U of Oxford
988,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1271-72"
989,IS: 0022-0515
990,"BK: Ghai, Dharam , ed. New York: St. Martin's Press, London: Macmillan Press, in association with the United Nations Research Institute for Social Development, 2000"
991,DT: Book Review
992,PY: 2001
993,"DE: Economywide Country Studies: Africa O55, Fiscal and Monetary Policy in Development O23, Economic Development: General O10"
994,"KY: Development, Policy"
995,LA: English
996,UD: 200112
997,AN: 0588465
998,BR:
999,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1000,TI: Leading issues in economic development
1001,"AU: Ranis, Gustav (BRer)"
1002,AF: Yale U
1003,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1272-73"
1004,IS: 0022-0515
1005,"BK: Meier, Gerald M., Rauch, James E. Seventh edition. New York and Oxford: Oxford University Press, 2000"
1006,DT: Book Review
1007,PY: 2001
1008,"DE: Economic Development: General O10, Economic Education and Teaching of Economics: Undergraduate A22"
1009,"KY: Development, Economics"
1010,LA: English
1011,UD: 200112
1012,AN: 0588453
1013,BR:
1014,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1015,"TI: Institutions, social norms, and economic development"
1016,"AU: Nugent, Jeffrey B. (BRer)"
1017,AF: U of Southern CA
1018,"SO: Journal of Economic Literature, 39(4), December 2001, pp. 1273-75"
1019,IS: 0022-0515
1020,"BK: Platteau, Jean-Philippe Fundamentals of Development Economics, vol. 1. Reading, U.K.: Harwood Academic, 2000"
1021,DT: Book Review
1022,PY: 2001
1023,"DE: Formal and Informal Sectors, Shadow Economy, Institutional Arrangements O17"
