"Kamien, Mi",Mi Kamien,Morton I. Kamien,Male
"Kaminsky, Gl",Gl Kaminsky,Graciela L. Kaminsky,Female
"Kanbur, R",R Kanbur,Ravi Kanbur,Male
"Kanbur, Ravi",Ravi Kanbur,Ravi Kanbur,Male
"Kanbur, Smr",Smr Kanbur,S. M. Ravi Kanbur,Male
"Kandori, M",M Kandori,Michihiro Kandori,Male
"Kane, Ej",Ej Kane,Edward J. Kane,Male
"Kane, Thomas J.",Thomas J. Kane,Thomas J. Kane,Male
"Kane, Tj",Tj Kane,Thomas J. Kane,Male
"Kannai, Y",Y Kannai,Yakar Kannai,Male
"Kantor, Shawn",Shawn Kantor,Shawn Everett Kantor,Male
"Kapetanios, G.",G. Kapetanios,George Kapetanios,Male
"Kapetanios, George",George Kapetanios,George Kapetanios,Male
"Kaplan, Greg",Greg Kaplan,Greg Kaplan,Male
"Kaplan, Hillard S.",Hillard S. Kaplan,Hillard Kaplan,Male
"Kaplan, Sn",Sn Kaplan,Steven N. Kaplan,Male
"Kaplow, L",L Kaplow,Louis Kaplow,Male
"Kapor, Adam J.",Adam J. Kapor,Adam J. Kapor,Male
"Kapteyn, A",A Kapteyn,Arie Kapteyn,Male
"Kapteyn, Arie",Arie Kapteyn,Arie Kapteyn,Male
"Kapur, Bk",Bk Kapur,Basant K. Kapur,Male
"Kapur, S",S Kapur,Sandeep Kapur,Male
"Kara, Amit",Amit Kara,Amit Kara,Male
"Karabarbounis, Loukas",Loukas Karabarbounis,Loukas Karabarbounis,Male
"Karageorgas, D",D Karageorgas,Dionysios Karageorgas,Male
"Karahan, Fatih",Fatih Karahan,Fatih Karahan,Male
"Karakitsos, E",E Karakitsos,Elias Karakitsos,Male
"Karbownik, Krzysztof",Krzysztof Karbownik,Krzysztof Karbownik,Male
"Kareken, Jh",Jh Kareken,John Kareken,Male
"Kariv, Shachar",Shachar Kariv,Shachar Kariv,Male
"Karlan, Dean",Dean Karlan,Dean S. Karlan,Male
"Karlan, Dean S.",Dean S. Karlan,Dean S. Karlan,Male
"Karle, Heiko",Heiko Karle,Heiko Karle,Male
"Karni, E",E Karni,Edi Karni,Male
"Karp, L",L Karp,Larry Karp,Male
"Karp, Larry",Larry Karp,Larry Karp,Male
"Karsh, Bernard",Bernard Karsh,Bernard Karsh,Male
"Kartik, Navin",Navin Kartik,Navin Kartik,Male
"Kasa, Kenneth",Kenneth Kasa,Kenneth Kasa,Male
"Kaserman, Dl",Dl Kaserman,David L. Kaserman,Male
"Kashyap, Ak",Ak Kashyap,Anil K. Kashyap,Male
"Kashyap, Anil K.",Anil K. Kashyap,Anil K. Kashyap,Male
"Kastl, Jakub",Jakub Kastl,Jakub Kastl,Male
"Kasy, Maximilian",Maximilian Kasy,Maximilian Kasy,Male
"Kato, Takao",Takao Kato,Takao Kato,Male
"Kato, Tk",Tk Kato,Takao Kato,Male
"Katona, G",G Katona,George Katona,Male
"Katona, George",George Katona,George Katona,Male
"Katsaris, A",A Katsaris,Apostolos Katsaris,Male
"Katsenelinboigen, A",A Katsenelinboigen,Aron Katsenelinboigen,Male
"Katz, E",E Katz,Eliakim katz,Male
"Katz, Gabriel",Gabriel Katz,Gabriel Katz,Male
"Katz, Lawrence F.",Lawrence F. Katz,Lawrence F. Katz,Male
"Katz, Lf",Lf Katz,Lawrence F. Katz,Male
"Katz, Ml",Ml Katz,Michael L. Katz,Male
"Katznelson, I",I Katznelson,Ira Katznelson,Male
"Kau, Jb",Jb Kau,James B. Kau,Male
"Kaufman, Gg",Gg Kaufman,George Kaufman,Male
"Kaufmann, D",D Kaufmann,Daniel Kaufmann,Male
"Kauhanen, Antti",Antti Kauhanen,Antti Kauhanen,Male
"Kaur, Supreet",Supreet Kaur,Supreet Kaur,Female
"Kawasaki, S",S Kawasaki,Seiichi Kawasaki,Male
"Kay, Ja",Ja Kay,J. A. Kay,Male
"Kaysen, C",C Kaysen,Carl Kaysen,Male
"Kaysen, Carl",Carl Kaysen,Carl Kaysen,Male
"Kazimi, C",C Kazimi,Camilla Kazimi,Female
"Kazmer, Dr",Dr Kazmer,Daniel R Kazmer,Male
"Keane, Frank M.",Frank M. Keane,Frank M. Keane,Male
"Keane, Michael",Michael Keane,Michael P. Keane,Male
"Keane, Michael P.",Michael P. Keane,Michael P. Keane,Male
"Keane, Mp",Mp Keane,Michael P. Keane,Male
"Kearl, Jr",Jr Kearl,J. R. Kearl,Male
"Kearney, Ms",Ms Kearney,Melissa S. Kearney,Female
"Keats, Anthony",Anthony Keats,Anthony Keats,Male
"Kee, Hiau Looi",Hiau Looi Kee,Hiau Looi Kee,Female
"Kee, Hl",Hl Kee,Hiau Looi Kee,Female
"Keeler, Te",Te Keeler,Theodore E. Keeler,Male
"Keeley, Mc",Mc Keeley,Michael C. Keeley,Male
"Keen, M",M Keen,Michael Keen,Male
"Keen, Mj",Mj Keen,Michael Keen,Male
"Keesing, Db",Db Keesing,Donald B. Keesing,Male
"Keezer, Dexter M.",Dexter M. Keezer,Dexter Morriam Keezer,Male
"Keezer, Dexter Merriam",Dexter Merriam Keezer,Dexter Morriam Keezer,Male
"Keezer, Dexter Merrmaz",Dexter Merrmaz Keezer,Dexter Morriam Keezer,Male
"Kehoe, Patrick",Patrick Kehoe,Patrick J. Kehoe,Male
"Kehoe, Patrick J.",Patrick J. Kehoe,Patrick J. Kehoe,Male
"Kehoe, Pj",Pj Kehoe,Patrick J. Kehoe,Male
"Kehoe, Timothy J.",Timothy J. Kehoe,Timothy J. Kehoe,Male
"Kehoe, Tj",Tj Kehoe,Timothy J. Kehoe,Male
"Keirstead, B. S.",B. S. Keirstead,Burton Keirstead,Male
"Keiser, David A.",David A. Keiser,David A. Keiser,Male
"Keisler, H. Jerome",H. Jerome Keisler,H. Jerome Keisler,Male
"Kelejian, Hh",Hh Kelejian,Harry H. Kelejian,Male
"Keller, Godfrey",Godfrey Keller,Godfrey Keller,Male
"Kelley, Ac",Ac Kelley,Allen C. Kelley,Male
"Kellogg, Ryan",Ryan Kellogg,Ryan Kellogg,Male
"Kelly, Bryan",Bryan Kelly,Brian D. Kelly,Male
"Kelly, Js",Js Kelly,Jerry S. Kelly,Male
"Kelly, Morgan",Morgan Kelly,Morgan Kelly,Male
"Kelsey, D",D Kelsey,David Kelsey,Male
"Kelso, Harold",Harold Kelso,Harold Kelso,Male
"Kemp, Mc",Mc Kemp,Murray C. Kemp,Male
"Kemp, Murray C.",Murray C. Kemp,Murray C. Kemp,Male
"Kempf, H",H Kempf,Hubert Kempf,Male
"Kendall, Chad",Chad Kendall,Chad Kendall,Male
"Keniston, Daniel",Daniel Keniston,Daniel Keniston,Male
"Kenkel, Ds",Ds Kenkel,Donald S. Kenkel,Male
"Kennally, Gf",Gf Kennally,Gerry Kennally,Male
"Kennan, J",J Kennan,John Kennan,Male
"Kennedy, Charles",Charles Kennedy,Charles Kennedy,Male
"Kennedy, P",P Kennedy,Peter E. Kennedy,Male
"Kennedy, Pe",Pe Kennedy,Peter E. Kennedy,Male
"Kerby, Edward",Edward Kerby,Edward Kerby,Male
"Kermani, Amir",Amir Kermani,Amir Kermani,Male
"Kerr, Clark",Clark Kerr,Clark Kerr,Male
"Kerr, Sari Pekkala",Sari Pekkala Kerr,Sari Pekkala Kerr,Female
"Kerr, William",William Kerr,William R. Kerr,Male
"Kerr, William R.",William R. Kerr,William R. Kerr,Male
"Kerschbamer, Rudolf",Rudolf Kerschbamer,Rudolf Kerschbamer,Male
"Kerstenetzky, I",I Kerstenetzky,Isaac Kerstenetzky,Male
"Kessel, Ra",Ra Kessel,Reuben Kessel,Male
"Kessides, In",In Kessides,Ioannis N. Kessides,Male
"Kessler, Anke S.",Anke S. Kessler,Anke S. Kessler,Female
"Kessler, As",As Kessler,Anke S. Kessler,Female
"Kessler, Judd B.",Judd B. Kessler,Judd B. Kessler,Male
"Kesten, Onur",Onur Kesten,Onur Kesten,Male
"Kesternich, Iris",Iris Kesternich,Iris Kesternich,Female
"Ketcham, Jonathan D.",Jonathan D. Ketcham,Jonathan D. Ketcham,Male
"Keyder, C",C Keyder,Caglar Keyder,Male
"Keys, Benjamin J.",Benjamin J. Keys,Benjamin J. Keys,Male
"Khalil, F",F Khalil,Fahad Khalil,Male
"Khan, Ar",Ar Khan,Aubhik Khan,Male
"Khan, Ma",Ma Khan,M. Ali Khan,Male
"Khan, Ma",Ma Khan,Mohammed Aliuddin Khan,Male
"Khan, Ms",Ms Khan,Mohsin S. Khan,Male
"Khan, Shakeeb",Shakeeb Khan,Shakeeb Khan,Male
"Khandelwal, Amit",Amit Khandelwal,Amit Kumar Khandelwal,Male
"Khandelwal, Amit K.",Amit K. Khandelwal,Amit Kumar Khandelwal,Male
"Khatkhate, Dr",Dr Khatkhate,Deena Khatkhate,Male
"Khusro, Am",Am Khusro,Ali Mohammad Khusro,Male
"Khwaja, Ahmed",Ahmed Khwaja,Ahmed Khwaja,Male
"Khwaja, Asim I.",Asim I. Khwaja,Asim Ijaz Khwaja,Male
"Khwaja, Asim Ijaz",Asim Ijaz Khwaja,Asim Ijaz Khwaja,Male
"Kichkha, Areerat",Areerat Kichkha,Areerat Kichkha,Female
"Kidner, Frank L.",Frank L. Kidner,Frank L. Kidner,Male
"Kiefer, Nm",Nm Kiefer,Nicholas M. Kiefer,Male
"Kihlstrom, R",R Kihlstrom,Richard E. Kihlstrom,Male
"Kihlstrom, Re",Re Kihlstrom,Richard E. Kihlstrom,Male
"Kiker, Bf",Bf Kiker,Bill F. Kiker,Male
"Kilby, C",C Kilby,Christopher Kilby,Male
"Kilian, L",L Kilian,Lutz Kilian,Male
"Kilian, Lutz",Lutz Kilian,Lutz Kilian,Male
"Killingsworth, Charles C.",Charles C. Killingsworth,Charles C. Killingsworth,Male
"Killingsworth, Mr",Mr Killingsworth,Mark R. Killingsworth,Male
"Kim, Cd",Cd Kim,Chongmin Kim,Male
"Kim, Daehyun",Daehyun Kim,Daehyun Kim,Male
"Kim, Jinwoo",Jinwoo Kim,Jinwoo Kim,Male
"Kim, Kyungmin",Kyungmin Kim,Kyungmin Kim,Male
"Kim, Sw",Sw Kim,Sunwoong Kim,Male
"Kimball, Miles",Miles Kimball,Miles S. Kimball,Male
"Kimball, Miles S.",Miles S. Kimball,Miles S. Kimball,Male
"Kimball, Ms",Ms Kimball,Miles S. Kimball,Male
"Kimbrough, Kp",Kp Kimbrough,Kent P. Kimbrough,Male
"Kind, Hans Jarle",Hans Jarle Kind,Hans Jarle Kind,Male
"Kindermann, Fabian",Fabian Kindermann,Fabian Kindermann,Male
"Kindleberger, C. P.",C. P. Kindleberger,Charles Poor Kindleberger,Male
"Kindleberger, Cp",Cp Kindleberger,Charles Poor Kindleberger,Male
"King, At",At King,A. Thomas King,Male
"King, Frank H. H.",Frank H. H. King,Frank H. H. King,Male
"King, M",M King,Mervyn A. King,Male
"King, M",M King,Maxwell L. King,Male
"King, Ma",Ma King,Mervyn A. King,Male
"King, Rg",Rg King,Robert G. King,Male
"Kingston, Gh",Gh Kingston,Geoffrey Kingston,Male
"Kinnaman, Tc",Tc Kinnaman,Thomas Kinnaman,Male
"Kircher, Philipp",Philipp Kircher,Philipp Kircher,Male
"Kirchler, Michael",Michael Kirchler,Michael Kirchler,Male
"Kirchmaier, Tom",Tom Kirchmaier,Tom Kirchmaier,Male
"Kirchsteiger, G",G Kirchsteiger,Georg Kirchsteiger,Male
"Kirchsteiger, Georg",Georg Kirchsteiger,Georg Kirchsteiger,Male
"Kirman, A",A Kirman,Alan P. Kirman,Male
"Kirman, Alan",Alan Kirman,Alan Kirman,Male
"Kirman, Ap",Ap Kirman,Alan P. Kirman,Male
"Kirsanova, Tatiana",Tatiana Kirsanova,Tatiana Kirsanova,Female
"Kitagawa, Toru",Toru Kitagawa,Toru Kitagawa,Male
"Kitamura, Y",Y Kitamura,Yuichi Kitamura,Male
"Kitamura, Yuichi",Yuichi Kitamura,Yuichi Kitamura,Male
"Kittel, Bernhard",Bernhard Kittel,Bernhard Kittel,Male
"Kiyotaki, N",N Kiyotaki,Nobuhiro Kiyotaki,Male
"Kiyotaki, Nobuhiro",Nobuhiro Kiyotaki,Nobuhiro Kiyotaki,Male
"Klamer, A",A Klamer,Arjo Klamer,Male
"Klarman, Herbert E.",Herbert E. Klarman,Herbert E. Klarman,Male
"Klein, B",B Klein,Benjamin Klein,Male
"Klein, L. R.",L. R. Klein,Lawrence R. Klein,Male
"Klein, Lawrence R.",Lawrence R. Klein,Lawrence R. Klein,Male
"Klein, Lr",Lr Klein,Lawrence R. Klein,Male
"Klein, R",R Klein,Roger W. Klein,Male
"Klein, Rw",Rw Klein,Roger W. Klein,Male
"Kleinberg, Jon",Jon Kleinberg,Jon Kleinberg,Male
"Kleindorfer, Pr",Pr Kleindorfer,Paul Kleindorfer,Male
"Kleiner, Andreas",Andreas Kleiner,Andreas Kleiner,Male
"Kleinlercher, Daniel",Daniel Kleinlercher,Daniel Kleinlercher,Male
"Klemperer, P",P Klemperer,Paul D. Klemperer,Male
"Klemperer, Paul",Paul Klemperer,Paul D. Klemperer,Male
"Klenow, Peter J.",Peter J. Klenow,Peter J. Klenow,Male
"Klenow, Pj",Pj Klenow,Peter J. Klenow,Male
"Klepper, S",S Klepper,Steven Klepper,Male
"Klepper, Steven",Steven Klepper,Steven Klepper,Male
"Klette, Tj",Tj Klette,Tor Jakob Klette,Male
"Kleven, Henrik",Henrik Kleven,Henrik Jacobsen Kleven,Male
"Kleven, Henrik J.",Henrik J. Kleven,Henrik Jacobsen Kleven,Male
"Kleven, Henrik Jacobsen",Henrik Jacobsen Kleven,Henrik Jacobsen Kleven,Male
"Klevorick, Ak",Ak Klevorick,Alvin K. Klevorick,Male
"Kline, P",P Kline,Patrick Kline,Male
"Kline, Patrick",Patrick Kline,Patrick Kline,Male
"Kling, Catherine L.",Catherine L. Kling,Catherine L. Kling,Female
"Kling, Jeffrey R.",Jeffrey R. Kling,Jeffrey R. Kling,Male
"Kloek, T",T Kloek,Teun Kloek,Male
"Klopstock, Fred H.",Fred H. Klopstock,Fred H. Klopstock,Male
"Klor, Esteban F.",Esteban F. Klor,Esteban F. Klor,Male
"Kmenta, J",J Kmenta,Jan Kmenta,Male
"Knabe, Andreas",Andreas Knabe,Andreas Knabe,Male
"Knack, S",S Knack,Stephen Knack,Male
"Knapp, Gunnar P.",Gunnar P. Knapp,Gunnar P. Knapp,Male
"Kniesner, Tj",Tj Kniesner,Thomas J. Kniesner,Male
"Knight, Brian",Brian Knight,Brian Knight,Male
"Knight, Bruce",Bruce Knight,Bruce Knight,Male
"Knight, Bruce W.",Bruce W. Knight,Bruce W. Knight,Male
"Knight, Frank H.",Frank H. Knight,Frank H. Knight,Male
"Knoeber, Cr",Cr Knoeber,Charles R. Knoeber,Male
"Knowles, J",J Knowles,John Knowles,Male
"Knowles, Ja",Ja Knowles,John Knowles,Male
"Knowles, John",John Knowles,John Knowles,Male
"Koch, Christoffer",Christoffer Koch,Christoffer Koch,Male
"Kochar, A",A Kochar,Anjini Kochar,Female
"Kocher, Mg",Mg Kocher,Martin G. Kocher,Male
"Kocherlakota, Narayana R.",Narayana R. Kocherlakota,Narayana R. Kocherlakota,Male
"Kocherlakota, Nr",Nr Kocherlakota,Narayana R. Kocherlakota,Male
"Kochov, Asen",Asen Kochov,Asen Kochov,Male
"Kock, Anders Bredahl",Anders Bredahl Kock,Anders Bredahl Kock,Male
"Koenig, Felix",Felix Koenig,Felix Koenig,Male
"Koessler, Frederic",Frederic Koessler,Frederic Koessler,Male
"Kogan, Leonid",Leonid Kogan,Leonid Kogan,Male
"Kogut, Ca",Ca Kogut,Carl Kogut,Male
"Kohn, M",M Kohn,Meir Kohn,Male
"Koijen, Ralph S. J.",Ralph S. J. Koijen,Ralph S. J. Koijen,Male
"Kojima, Fuhito",Fuhito Kojima,Fuhito Kojima,Male
"Kolm, Sc",Sc Kolm,Serge-Christophe Kolm,Male
"Kolotilin, Anton",Anton Kolotilin,Anton Kolotilin,Male
"Kolstad, Jonathan",Jonathan Kolstad,Jonathan T. Kolstad,Male
"Kolstad, Jonathan T.",Jonathan T. Kolstad,Jonathan T. Kolstad,Male
"Kominers, Scott Duke",Scott Duke Kominers,Scott Duke Kominers,Male
"Kondor, Peter",Peter Kondor,Péter Kondor,Male
"Konings, J",J Konings,Jozef Konings,Male
"Konings, Jozef",Jozef Konings,Jozef Konings,Male
"Konow, J",J Konow,James Konow,Male
"Konrad, Ka",Ka Konrad,Kai Konrad,Male
"Konrad, Kai A.",Kai A. Konrad,Kai Konrad,Male
"Koo, Anthony Y. C.",Anthony Y. C. Koo,Anthony Y. C. Koo,Male
"Koo, Ayc",Ayc Koo,Anthony Y. C. Koo,Male
"Koontz, Harold D.",Harold D. Koontz,Harold D. Koontz,Male
"Koop, Gary",Gary Koop,Gary Koop,Male
"Koopmans, T.",T. Koopmans,Tjalling C. Koopmans,Male
"Koopmans, T. C.",T. C. Koopmans,Tjalling C. Koopmans,Male
"Koopmans, Tc",Tc Koopmans,Tjalling C. Koopmans,Male
"Koopmans, Tjalling",Tjalling Koopmans,Tjalling C. Koopmans,Male
"Koopmans, Tjalling C.",Tjalling C. Koopmans,Tjalling C. Koopmans,Male
"Kooreman, P",P Kooreman,Peter Kooreman,Male
"Kopczuk, W",W Kopczuk,Wojciech Kopczuk,Male
"Kopczuk, Wojciech",Wojciech Kopczuk,Wojciech Kopczuk,Male
"Kopecky, Karen A.",Karen A. Kopecky,Karen A. Kopecky,Female
"Kopits, Gf",Gf Kopits,George Kopits,Male
"Koren, Miklos",Miklos Koren,Miklós Koren,Male
"Koreshkova, Tatyana",Tatyana Koreshkova,Tatyana Koreshkova,Female
"Korinek, Anton",Anton Korinek,Anton Korinek,Male
"Kormendi, Rc",Rc Kormendi,Roger C. Kormendi,Male
"Kornai, J",J Kornai,János Kornai,Male
"Kortanek, Ko",Ko Kortanek,K. O. Kortanek,Male
"Kortum, S",S Kortum,Samuel S. Kortum,Male
"Kortum, Samuel",Samuel Kortum,Samuel S. Kortum,Male
"Kos, Nenad",Nenad Kos,Nenad Kos,Male
"Kose, Ma",Ma Kose,M. Ayhan Kose,Male
"Kosfeld, M",M Kosfeld,Michael Kosfeld,Male
"Kosfeld, Michael",Michael Kosfeld,Michael Kosfeld,Male
"Koskela, E",E Koskela,Erkki Koskela,Male
"Kosmopoulou, G",G Kosmopoulou,Georgia Kosmopoulou,Female
"Kosobud, R",R Kosobud,R. F. Kosobud,Male
"Kosobud, Rf",Rf Kosobud,R. F. Kosobud,Male
"Kosse, Fabian",Fabian Kosse,Fabian Kosse,Male
"Koster, Hans R. A.",Hans R. A. Koster,Hans R. A. Koster,Male
"Kostol, Andreas",Andreas Kostol,Andreas Kostol,Male
"Koszegi, Botond",Botond Koszegi,Botond Koszegi,Male
"Kotchen, Matthew J.",Matthew J. Kotchen,Matthew J. Kotchen,Male
"Kotlikoff, Laurence J.",Laurence J. Kotlikoff,Laurence J. Kotlikoff,Male
"Kotlikoff, Lj",Lj Kotlikoff,Laurence J. Kotlikoff,Male
"Kotsogiannis, C",C Kotsogiannis,Christos Kotsogiannis,Male
"Kotwal, A",A Kotwal,Ashok Kotwal,Male
"Koudijs, Peter",Peter Koudijs,Peter Koudijs,Male
"Koulischer, Francois",Francois Koulischer,Francois Koulischer,Male
"Kouri, Pjk",Pjk Kouri,Pentti Juho Kalervo Kouri,Male
"Kourtellos, Andros",Andros Kourtellos,Andros Kourtellos,Male
"Kovak, Brian K.",Brian K. Kovak,Brian K. Kovak,Male
"Kovenock, D",D Kovenock,Dan Kovenock,Male
"Kowalski, Amanda E.",Amanda E. Kowalski,Amanda E. Kowalski,Female
"Kozbur, Damian",Damian Kozbur,Damian Kozbur,Male
"Kozlik, Adolf",Adolf Kozlik,Adolf Kozlik,Male
"Kraay, A",A Kraay,Aart Kraay,Male
"Kramarz, F",F Kramarz,Francis Kramarz,Male
"Kramarz, Francis",Francis Kramarz,Francis Kramarz,Male
"Kramer, Amit",Amit Kramer,Amit Kramer,Male
"Kramer, Gh",Gh Kramer,Gerald H. Kramer,Male
"Kranton, Rachel",Rachel Kranton,Rachel E. Kranton,Female
"Kranton, Rachel E.",Rachel E. Kranton,Rachel E. Kranton,Female
"Krasnokutskaya, Elena",Elena Krasnokutskaya,Elena Krasnokutskaya,Female
"Krause, Lb",Lb Krause,Lawrence B. Krause,Male
"Kreider, Carl",Carl Kreider,Carl Kreider,Male
"Kreiner, Claus T.",Claus T. Kreiner,Claus Thustrup Kreiner,Male
"Kreiner, Claus Thustrup",Claus Thustrup Kreiner,Claus Thustrup Kreiner,Male
"Kreiner, Ct",Ct Kreiner,Claus Thustrup Kreiner,Male
"Kremer, I",I Kremer,Ilan Kremer,Male
"Kremer, Ilan",Ilan Kremer,Ilan Kremer,Male
"Kremer, M",M Kremer,Michael Kremer,Male
"Kremer, Michael",Michael Kremer,Michael Kremer,Male
"Kremer, Mr",Mr Kremer,Michael Kremer,Male
"Kreps, Dm",Dm Kreps,David M. Kreps,Male
"Kretschmer, Tobias",Tobias Kretschmer,Tobias Kretschmer,Male
"Krishna, Kala",Kala Krishna,Kala Krishna,Female
"Krishna, R",R Krishna,R. Vijay Krishna,Male
"Krishna, V",V Krishna,Vijay Krishna,Male
"Krishna, Vijay",Vijay Krishna,Vijay Krishna,Male
"Krishnamurthy, A",A Krishnamurthy,Arvind Krishnamurthy,Male
"Krishnamurthy, Arvind",Arvind Krishnamurthy,Arvind Krishnamurthy,Male
"Krishnan, P",P Krishnan,Pramila Krishnan,Female
"Krishnan, Pramila",Pramila Krishnan,Pramila Krishnan,Female
"Krisztian Nagy, David",David Krisztian Nagy,David Krisztian Nagy,Male
"Kriwoluzky, Alexander",Alexander Kriwoluzky,Alexander Kriwoluzky,Male
"Krolzig, Hm",Hm Krolzig,Hans-Martin Krolzig,Male
"Kroszner, Rs",Rs Kroszner,Randall S. Kroszner,Male
"Krouse, Cg",Cg Krouse,Clement G. Krouse,Male
"Krueger, A",A Krueger,Alan Kreuger,Male
"Krueger, Ab",Ab Krueger,Alan B. Krueger,Male
"Krueger, Ab",Ab Krueger,Alan B. Krueger,Male
"Krueger, Alan B.",Alan B. Krueger,Alan B. Krueger,Male
"Krueger, Ao",Ao Krueger,Anne O. Krueger,Female
"Krueger, Ao",Ao Krueger,Anne O. Krueger,Female
"Krueger, D",D Krueger,Dirk Krueger,Male
"Krueger, Dirk",Dirk Krueger,Dirk Krueger,Male
"Krugman, P",P Krugman,Paul R. Krugman,Male
"Krugman, Pr",Pr Krugman,Paul R. Krugman,Male
"Kruse, Dl",Dl Kruse,Douglas Kruse,Male
"Krusell, P",P Krusell,Per Krusell,Male
"Krusell, Per",Per Krusell,Per Krusell,Male
"Kryczka, Dominika",Dominika Kryczka,Dominika Kryczka,Female
"Kryukov, Yaroslav",Yaroslav Kryukov,Yaroslav Kryukov,Male
"Ku, Hyejin",Hyejin Ku,Hyejin Ku,Female
"Kubler, F",F Kubler,Felix Kubler,Male
"Kubler, Felix",Felix Kubler,Felix Kubler,Male
"Kuehn, George W.",George W. Kuehn,George W. Kuehn,Male
"Kuersteiner, G",G Kuersteiner,Guido Kuersteiner,Male
"Kuester, Keith",Keith Kuester,Keith Kuester,Male
"Kuga, K",K Kuga,Kiyoshi Kuga,Male
"Kugler, Ad",Ad Kugler,Adriana D. Kugler,Female
"Kugler, Adriana D.",Adriana D. Kugler,Adriana D. Kugler,Female
"Kugler, Maurice",Maurice Kugler,Maurice Kugler,Male
"Kuh, E",E Kuh,Edwin Kuh,Male
"Kuh, Edwin",Edwin Kuh,Edwin Kuh,Male
"Kuhn, Moritz",Moritz Kuhn,Moritz Kuhn,Male
"Kuhn, P",P Kuhn,Peter Kuhn,Male
"Kuhn, Peter",Peter Kuhn,Peter Kuhn,Male
"Kuka, Elira",Elira Kuka,Elira Kuka,Female
"Kulasi, F",F Kulasi,Farida Kulasi,Male
"Kulp, Clarence A.",Clarence A. Kulp,Clarence A. Kulp,Male
"Kunreuther, H",H Kunreuther,Howard Kunreuther,Male
"Kuran, T",T Kuran,Timur Kuran,Male
"Kuran, Timur",Timur Kuran,Timur Kuran,Male
"Kurlat, Pablo",Pablo Kurlat,Pablo Kurlat,Male
"Kurz, Christopher J.",Christopher J. Kurz,Christopher J. Kurz,Male
"Kurz, M",M Kurz,Mordecai Kurz,Male
"Kuska, Ea",Ea Kuska,Edward Arthur Kuska,Male
"Kuvshinov, Dmitry",Dmitry Kuvshinov,Dmitry Kuvshinov,Male
"Kuziemko, Ilyana",Ilyana Kuziemko,Ilyana Kuziemko,Female
"Kwan, Alan",Alan Kwan,Alan Kwan,Male
"Kwasnica, Anthony M.",Anthony M. Kwasnica,Anthony M. Kwasnica,Male
"Kydland, Finn E.",Finn E. Kydland,Finn E. Kydland,Male
"Kyle, Albert S.",Albert S. Kyle,Albert S. Kyle,Male
"Kyle, As",As Kyle,Albert S. Kyle,Male
"Kyrk, Hazel",Hazel Kyrk,Hazel Kyrk,Female
"La'O, Jennifer",Jennifer La'O,Jennifer La'O,Female
"Laband, David N.",David N. Laband,David N. Laband,Male
"Laband, Dn",Dn Laband,David N. Laband,Male
"Lacetera, Nicola",Nicola Lacetera,Nicola Lacetera,Male
"Lacroix, Anne",Anne Lacroix,Anne Lacroix,Female
"Lacroix, G",G Lacroix,Guy Lacroix,Male
"Lacroix, Guy",Guy Lacroix,Guy Lacroix,Male
"Laeven, Luc",Luc Laeven,Luc Laeven,Male
"Lafave, Daniel",Daniel Lafave,Daniel Lafave,Male
"Laffont, Jj",Jj Laffont,Jean-Jacques Laffont,Male
"Lafontaine, Francine",Francine Lafontaine,Francine Lafontaine,Female
"Lafortune, Jeanne",Jeanne Lafortune,Jeanne Lafortune,Female
"Lagakos, David",David Lagakos,David Lagakos,Male
"Lagos, R",R Lagos,Ricardo Lagos,Male
"Lagos, Ricardo",Ricardo Lagos,Ricardo Lagos,Male
"Lagunoff, R",R Lagunoff,Roger Lagunoff,Male
"Lahiri, Amartya",Amartya Lahiri,Amartya Lahiri,Male
"Lahiri, K",K Lahiri,Kajal Lahiri,Male
"Lahiri, S",S Lahiri,Sajal Lahiri,Male
"Laibman, D",D Laibman,David Laibman,Male
"Laibson, D",D Laibson,David I. Laibson,Male
"Laibson, David",David Laibson,David Laibson,Male
"Laidler, D",D Laidler,David Laidler,Male
"Laing, D",D Laing,Derek Laing,Male
"Laitin, David D.",David D. Laitin,David D. Laitin,Male
"Laitner, J",J Laitner,John P. Laitner,Male
"Lakdawalla, D",D Lakdawalla,Darius Lakdawalla,Male
"Lakkaraju, Himabindu",Himabindu Lakkaraju,Himabindu Lakkaraju,Female
"Lalive, Rafael",Rafael Lalive,Rafael Lalive,Male
"Lambertini, L",L Lambertini,Luisa Lambertini,Female
"Lamberton, Dm",Dm Lamberton,Donald M. Lamberton,Male
"Lambertz, Christian",Christian Lambertz,Christian Lambertz,Male
"Lambson, Ve",Ve Lambson,Val E. Lambson,Male
"Lamfalussy, A",A Lamfalussy,Alexandre Lamfalussy,Male
"Lamont, Oa",Oa Lamont,Owen A. Lamont,Male
"Lamy, Laurent",Laurent Lamy,Laurent Lamy,Male
"Lancaster, K",K Lancaster,Kelvin J. Lancaster,Male
"Lancaster, Kelvin",Kelvin Lancaster,Kelvin J. Lancaster,Male
"Lancaster, Kj",Kj Lancaster,Kelvin J. Lancaster,Male
"Landais, Camille",Camille Landais,Camille Landais,Male
"Landauer, Carl",Carl Landauer,Carl Landauer,Male
"Landes, Ds",Ds Landes,David Landes,Male
"Landier, A",A Landier,Augustin Landier,Male
"Landier, Augustin",Augustin Landier,Augustin Landier,Male
"Landry, Anthony",Anthony Landry,Anthony Landry,Male
