,index,ArticleID,Journal,PubDate
0,21371,21401,AER,1954
0,21372,21402,AER,1954
0,21373,21403,AER,1954
0,21374,21404,AER,1954
0,21375,21405,AER,1954
0,21376,21406,AER,1954
0,21377,21407,AER,1954
0,21378,21408,AER,1954
0,21379,21409,AER,1954
0,21380,21410,AER,1954
0,21381,21411,AER,1954
0,21382,21412,AER,1954
0,21383,21413,QJE,1954
0,21384,21414,QJE,1954
0,21385,21415,QJE,1954
0,21386,21416,QJE,1954
0,21387,21417,QJE,1954
0,21388,21418,QJE,1954
0,21389,21419,QJE,1954
0,21390,21420,QJE,1954
0,21391,21421,QJE,1954
0,21392,21422,ECA,1954
0,21393,21423,ECA,1954
0,21394,21424,JPE,1954
0,21395,21425,JPE,1954
0,21396,21426,JPE,1954
0,21397,21427,JPE,1954
0,21398,21428,JPE,1954
0,21399,21429,JPE,1954
0,21400,21430,AER,1954
0,21401,21431,AER,1954
0,21402,21432,AER,1954
0,21403,21433,AER,1954
0,21404,21434,AER,1954
0,21405,21435,AER,1954
0,21406,21436,AER,1954
0,21407,21437,AER,1954
0,21408,21438,EJ,1954
0,21409,21439,EJ,1954
0,21410,21440,EJ,1954
0,21411,21441,EJ,1954
0,21412,21442,EJ,1954
0,21413,21443,EJ,1954
0,21414,21444,EJ,1954
0,21415,21445,EJ,1954
0,21416,21446,EJ,1954
0,21417,21447,EJ,1954
0,21418,21448,EJ,1954
0,21419,21449,EJ,1954
0,21420,21450,JPE,1954
0,21421,21451,JPE,1954
0,21422,21452,JPE,1954
0,21423,21453,JPE,1954
0,21424,21454,JPE,1954
0,21425,21455,JPE,1954
0,21426,21456,QJE,1954
0,21427,21457,QJE,1954
0,21428,21458,QJE,1954
0,21429,21459,QJE,1954
0,21430,21460,QJE,1954
0,21431,21461,QJE,1954
0,21432,21462,QJE,1954
0,21433,21463,QJE,1954
0,21434,21464,QJE,1954
0,21435,21465,ECA,1954
0,21436,21466,ECA,1954
0,21437,21467,ECA,1954
0,21438,21468,ECA,1954
0,21439,21469,ECA,1954
0,21440,21470,ECA,1954
0,21441,21471,RES,1954
0,21442,21472,RES,1954
0,21443,21473,RES,1954
0,21444,21474,RES,1954
0,21445,21475,RES,1954
0,21446,21476,RES,1954
0,21447,21477,RES,1954
0,21448,21478,RES,1954
0,21449,21479,RES,1954
0,21450,21480,RES,1954
0,21451,21481,RES,1954
0,21452,21482,RES,1954
0,21453,21483,RES,1954
0,21454,21484,RES,1954
0,21455,21485,RES,1954
0,21456,21486,RES,1954
0,21457,21487,RES,1954
0,21458,21488,RES,1954
0,21459,21489,RES,1954
0,21460,21490,RES,1954
0,21461,21491,RES,1954
0,21462,21492,RES,1954
0,21463,21493,RES,1954
0,21464,21494,RES,1954
0,21465,21495,AER,1953
0,21466,21496,AER,1953
0,21467,21497,AER,1953
0,21468,21498,AER,1953
0,21469,21499,EJ,1953
0,21470,21500,EJ,1953
0,21471,21501,EJ,1953
0,21472,21502,EJ,1953
0,21473,21503,EJ,1953
0,21474,21504,EJ,1953
0,21475,21505,EJ,1953
0,21476,21506,EJ,1953
0,21477,21507,EJ,1953
0,21478,21508,EJ,1953
0,21479,21509,EJ,1953
0,21480,21510,JPE,1953
0,21481,21511,JPE,1953
0,21482,21512,JPE,1953
0,21483,21513,JPE,1953
0,21484,21514,JPE,1953
0,21485,21515,QJE,1953
0,21486,21516,QJE,1953
0,21487,21517,QJE,1953
0,21488,21518,QJE,1953
0,21489,21519,QJE,1953
0,21490,21520,QJE,1953
0,21491,21521,QJE,1953
0,21492,21522,QJE,1953
0,21493,21523,QJE,1953
0,21494,21524,QJE,1953
0,21495,21525,QJE,1953
0,21496,21526,QJE,1953
0,21497,21527,ECA,1953
0,21498,21528,ECA,1953
0,21499,21529,ECA,1953
0,21500,21530,ECA,1953
0,21501,21531,ECA,1953
0,21502,21532,ECA,1953
0,21503,21533,ECA,1953
0,21504,21534,JPE,1953
0,21505,21535,JPE,1953
0,21506,21536,JPE,1953
0,21507,21537,JPE,1953
0,21508,21538,JPE,1953
0,21509,21539,JPE,1953
0,21510,21540,JPE,1953
0,21511,21541,AER,1953
0,21512,21542,AER,1953
0,21513,21543,AER,1953
0,21514,21544,AER,1953
0,21515,21545,AER,1953
0,21516,21546,AER,1953
0,21517,21547,AER,1953
0,21518,21548,AER,1953
0,21519,21549,AER,1953
0,21520,21550,AER,1953
0,21521,21551,AER,1953
0,21522,21552,AER,1953
0,21523,21553,AER,1953
0,21524,21554,AER,1953
0,21525,21555,AER,1953
0,21526,21556,AER,1953
0,21527,21557,AER,1953
0,21528,21558,EJ,1953
0,21529,21559,EJ,1953
0,21530,21560,EJ,1953
0,21531,21561,EJ,1953
0,21532,21562,EJ,1953
0,21533,21563,EJ,1953
0,21534,21564,EJ,1953
0,21535,21565,EJ,1953
0,21536,21566,JPE,1953
0,21537,21567,JPE,1953
0,21538,21568,JPE,1953
0,21539,21569,JPE,1953
0,21540,21570,QJE,1953
0,21541,21571,QJE,1953
0,21542,21572,QJE,1953
0,21543,21573,QJE,1953
0,21544,21574,QJE,1953
0,21545,21575,QJE,1953
0,21546,21576,QJE,1953
0,21547,21577,ECA,1953
0,21548,21578,ECA,1953
0,21549,21579,ECA,1953
0,21550,21580,ECA,1953
0,21551,21581,ECA,1953
0,21552,21582,ECA,1953
0,21553,21583,AER,1953
0,21554,21584,AER,1953
0,21555,21585,AER,1953
0,21556,21586,AER,1953
0,21557,21587,EJ,1953
0,21558,21588,EJ,1953
0,21559,21589,EJ,1953
0,21560,21590,EJ,1953
0,21561,21591,EJ,1953
0,21562,21592,EJ,1953
0,21563,21593,EJ,1953
0,21564,21594,EJ,1953
0,21565,21595,EJ,1953
0,21566,21596,EJ,1953
0,21567,21597,EJ,1953
0,21568,21598,JPE,1953
0,21569,21599,JPE,1953
0,21570,21600,JPE,1953
0,21571,21601,JPE,1953
0,21572,21602,JPE,1953
0,21573,21603,AER,1953
0,21574,21604,AER,1953
0,21575,21605,AER,1953
0,21576,21606,AER,1953
0,21577,21607,AER,1953
0,21578,21608,AER,1953
0,21579,21609,AER,1953
0,21580,21610,AER,1953
0,21581,21611,AER,1953
0,21582,21612,AER,1953
0,21583,21613,AER,1953
0,21584,21614,AER,1953
0,21585,21615,AER,1953
0,21586,21616,AER,1953
0,21587,21617,AER,1953
0,21588,21618,AER,1953
0,21589,21619,AER,1953
0,21590,21620,AER,1953
0,21591,21621,AER,1953
0,21592,21622,AER,1953
0,21593,21623,AER,1953
0,21594,21624,AER,1953
0,21595,21625,AER,1953
0,21596,21626,AER,1953
0,21597,21627,AER,1953
0,21598,21628,AER,1953
0,21599,21629,AER,1953
0,21600,21630,AER,1953
0,21601,21631,AER,1953
0,21602,21632,AER,1953
0,21603,21633,AER,1953
0,21604,21634,AER,1953
0,21605,21635,AER,1953
0,21606,21636,AER,1953
0,21607,21637,AER,1953
0,21608,21638,AER,1953
0,21609,21639,AER,1953
0,21610,21640,QJE,1953
0,21611,21641,QJE,1953
0,21612,21642,QJE,1953
0,21613,21643,QJE,1953
0,21614,21644,QJE,1953
0,21615,21645,QJE,1953
0,21616,21646,QJE,1953
0,21617,21647,QJE,1953
0,21618,21648,ECA,1953
0,21619,21649,ECA,1953
0,21620,21650,ECA,1953
0,21621,21651,ECA,1953
0,21622,21652,ECA,1953
0,21623,21653,ECA,1953
0,21624,21654,JPE,1953
0,21625,21655,JPE,1953
0,21626,21656,JPE,1953
0,21627,21657,JPE,1953
0,21628,21658,JPE,1953
0,21629,21659,JPE,1953
0,21630,21660,AER,1953
0,21631,21661,AER,1953
0,21632,21662,AER,1953
0,21633,21663,AER,1953
0,21634,21664,AER,1953
0,21635,21665,AER,1953
0,21636,21666,AER,1953
0,21637,21667,AER,1953
0,21638,21668,EJ,1953
0,21639,21669,EJ,1953
0,21640,21670,EJ,1953
0,21641,21671,EJ,1953
0,21642,21672,EJ,1953
0,21643,21673,EJ,1953
0,21644,21674,EJ,1953
0,21645,21675,JPE,1953
0,21646,21676,JPE,1953
0,21647,21677,JPE,1953
0,21648,21678,JPE,1953
0,21649,21679,QJE,1953
0,21650,21680,QJE,1953
0,21651,21681,QJE,1953
0,21652,21682,QJE,1953
0,21653,21683,QJE,1953
0,21654,21684,QJE,1953
0,21655,21685,QJE,1953
0,21656,21686,ECA,1953
0,21657,21687,ECA,1953
0,21658,21688,ECA,1953
0,21659,21689,ECA,1953
0,21660,21690,ECA,1953
0,21661,21691,ECA,1953
0,21662,21692,AER,1948
0,21663,21693,EJ,1948
0,21664,21694,EJ,1948
0,21665,21695,EJ,1948
0,21666,21696,EJ,1948
0,21667,21697,EJ,1948
0,21668,21698,JPE,1948
0,21669,21699,JPE,1948
0,21670,21700,JPE,1948
0,21671,21701,JPE,1948
0,21672,21702,JPE,1948
0,21673,21703,JPE,1948
0,21674,21704,QJE,1948
0,21675,21705,QJE,1948
0,21676,21706,QJE,1948
0,21677,21707,QJE,1948
0,21678,21708,QJE,1948
0,21679,21709,QJE,1948
0,21680,21710,QJE,1948
0,21681,21711,QJE,1948
0,21682,21712,QJE,1948
0,21683,21713,QJE,1948
0,21684,21714,ECA,1948
0,21685,21715,ECA,1948
0,21686,21716,ECA,1948
0,21687,21717,ECA,1948
0,21688,21718,AER,1948
0,21689,21719,AER,1948
0,21690,21720,AER,1948
0,21691,21721,AER,1948
0,21692,21722,AER,1948
0,21693,21723,AER,1948
0,21694,21724,AER,1948
0,21695,21725,EJ,1948
0,21696,21726,EJ,1948
0,21697,21727,EJ,1948
0,21698,21728,EJ,1948
0,21699,21729,EJ,1948
0,21700,21730,EJ,1948
0,21701,21731,EJ,1948
0,21702,21732,JPE,1948
0,21703,21733,JPE,1948
0,21704,21734,JPE,1948
0,21705,21735,JPE,1948
0,21706,21736,JPE,1948
0,21707,21737,JPE,1948
0,21708,21738,JPE,1948
0,21709,21739,JPE,1948
0,21710,21740,AER,1948
0,21711,21741,AER,1948
0,21712,21742,AER,1948
0,21713,21743,AER,1948
0,21714,21744,AER,1948
0,21715,21745,AER,1948
0,21716,21746,AER,1948
0,21717,21747,AER,1948
0,21718,21748,AER,1948
0,21719,21749,AER,1948
0,21720,21750,AER,1948
0,21721,21751,AER,1948
0,21722,21752,AER,1948
0,21723,21753,AER,1948
0,21724,21754,AER,1948
0,21725,21755,AER,1948
0,21726,21756,AER,1948
0,21727,21757,AER,1948
0,21728,21758,AER,1948
0,21729,21759,AER,1948
0,21730,21760,AER,1948
0,21731,21761,AER,1948
0,21732,21762,AER,1948
0,21733,21763,AER,1948
0,21734,21764,AER,1948
0,21735,21765,AER,1948
0,21736,21766,AER,1948
0,21737,21767,AER,1948
0,21738,21768,QJE,1948
0,21739,21769,QJE,1948
0,21740,21770,QJE,1948
0,21741,21771,QJE,1948
0,21742,21772,QJE,1948
0,21743,21773,QJE,1948
0,21744,21774,QJE,1948
0,21745,21775,ECA,1948
0,21746,21776,ECA,1948
0,21747,21777,ECA,1948
0,21748,21778,ECA,1948
0,21749,21779,JPE,1948
0,21750,21780,JPE,1948
0,21751,21781,JPE,1948
0,21752,21782,JPE,1948
0,21753,21783,JPE,1948
0,21754,21784,JPE,1948
0,21755,21785,JPE,1948
0,21756,21786,AER,1948
0,21757,21787,AER,1948
0,21758,21788,AER,1948
0,21759,21789,AER,1948
0,21760,21790,AER,1948
0,21761,21791,AER,1948
0,21762,21792,EJ,1948
0,21763,21793,EJ,1948
0,21764,21794,EJ,1948
0,21765,21795,EJ,1948
0,21766,21796,JPE,1948
0,21767,21797,JPE,1948
0,21768,21798,JPE,1948
0,21769,21799,JPE,1948
0,21770,21800,JPE,1948
0,21771,21801,JPE,1948
0,21772,21802,QJE,1948
0,21773,21803,QJE,1948
0,21774,21804,QJE,1948
0,21775,21805,QJE,1948
0,21776,21806,QJE,1948
0,21777,21807,QJE,1948
0,21778,21808,QJE,1948
0,21779,21809,ECA,1948
0,21780,21810,RES,1948
0,21781,21811,RES,1948
0,21782,21812,RES,1948
0,21783,21813,RES,1948
0,21784,21814,RES,1948
0,21785,21815,RES,1948
0,21786,21816,RES,1948
0,21787,21817,RES,1948
0,21788,21818,RES,1948
0,21789,21819,RES,1948
0,21790,21820,RES,1948
0,21791,21821,RES,1948
0,21792,21822,RES,1948
0,21793,21823,RES,1948
0,21794,21824,RES,1948
0,21795,21825,RES,1948
0,21796,21826,RES,1948
0,21797,21827,RES,1948
0,21798,21828,RES,1948
0,21799,21829,RES,1948
0,21800,21830,RES,1948
0,21801,21831,RES,1948
0,21802,21832,RES,1948
0,21803,21833,RES,1948
0,21804,21834,AER,1947
0,21805,21835,AER,1947
0,21806,21836,AER,1947
0,21807,21837,AER,1947
0,21808,21838,AER,1947
0,21809,21839,EJ,1947
0,21810,21840,EJ,1947
0,21811,21841,EJ,1947
0,21812,21842,EJ,1947
0,21813,21843,JPE,1947
0,21814,21844,JPE,1947
0,21815,21845,JPE,1947
0,21816,21846,JPE,1947
0,21817,21847,JPE,1947
0,21818,21848,JPE,1947
0,21819,21849,QJE,1947
0,21820,21850,QJE,1947
0,21821,21851,QJE,1947
0,21822,21852,QJE,1947
0,21823,21853,QJE,1947
0,21824,21854,QJE,1947
0,21825,21855,ECA,1947
0,21826,21856,ECA,1947
0,21827,21857,ECA,1947
0,21828,21858,ECA,1947
0,21829,21859,ECA,1947
0,21830,21860,ECA,1947
0,21831,21861,ECA,1947
0,21832,21862,JPE,1947
0,21833,21863,JPE,1947
0,21834,21864,JPE,1947
0,21835,21865,JPE,1947
0,21836,21866,JPE,1947
0,21837,21867,AER,1947
0,21838,21868,AER,1947
0,21839,21869,AER,1947
0,21840,21870,AER,1947
0,21841,21871,AER,1947
0,21842,21872,EJ,1947
0,21843,21873,EJ,1947
0,21844,21874,EJ,1947
0,21845,21875,EJ,1947
0,21846,21876,EJ,1947
0,21847,21877,JPE,1947
0,21848,21878,JPE,1947
0,21849,21879,JPE,1947
0,21850,21880,JPE,1947
0,21851,21881,JPE,1947
0,21852,21882,JPE,1947
0,21853,21883,JPE,1947
0,21854,21884,JPE,1947
0,21855,21885,QJE,1947
0,21856,21886,QJE,1947
0,21857,21887,QJE,1947
0,21858,21888,QJE,1947
0,21859,21889,QJE,1947
0,21860,21890,QJE,1947
0,21861,21891,QJE,1947
0,21862,21892,QJE,1947
0,21863,21893,ECA,1947
0,21864,21894,ECA,1947
0,21865,21895,ECA,1947
0,21866,21896,ECA,1947
0,21867,21897,ECA,1947
0,21868,21898,ECA,1947
0,21869,21899,ECA,1947
0,21870,21900,AER,1947
0,21871,21901,AER,1947
0,21872,21902,AER,1947
0,21873,21903,AER,1947
0,21874,21904,AER,1947
0,21875,21905,EJ,1947
0,21876,21906,EJ,1947
0,21877,21907,EJ,1947
0,21878,21908,EJ,1947
0,21879,21909,JPE,1947
0,21880,21910,JPE,1947
0,21881,21911,JPE,1947
0,21882,21912,JPE,1947
0,21883,21913,JPE,1947
0,21884,21914,JPE,1947
0,21885,21915,JPE,1947
0,21886,21916,AER,1947
0,21887,21917,AER,1947
0,21888,21918,AER,1947
0,21889,21919,AER,1947
0,21890,21920,AER,1947
0,21891,21921,AER,1947
0,21892,21922,AER,1947
0,21893,21923,AER,1947
0,21894,21924,AER,1947
0,21895,21925,AER,1947
0,21896,21926,AER,1947
0,21897,21927,AER,1947
0,21898,21928,AER,1947
0,21899,21929,AER,1947
0,21900,21930,AER,1947
0,21901,21931,AER,1947
0,21902,21932,AER,1947
0,21903,21933,AER,1947
0,21904,21934,AER,1947
0,21905,21935,AER,1947
0,21906,21936,AER,1947
0,21907,21937,AER,1947
0,21908,21938,AER,1947
0,21909,21939,AER,1947
0,21910,21940,AER,1947
0,21911,21941,AER,1947
0,21912,21942,AER,1947
0,21913,21943,AER,1947
0,21914,21944,AER,1947
0,21915,21945,AER,1947
0,21916,21946,AER,1947
0,21917,21947,AER,1947
0,21918,21948,AER,1947
0,21919,21949,AER,1947
0,21920,21950,AER,1947
0,21921,21951,AER,1947
0,21922,21952,AER,1947
0,21923,21953,AER,1947
0,21924,21954,AER,1947
0,21925,21955,AER,1947
0,21926,21956,AER,1947
0,21927,21957,AER,1947
0,21928,21958,AER,1947
0,21929,21959,AER,1947
0,21930,21960,AER,1947
0,21931,21961,AER,1947
0,21932,21962,AER,1947
0,21933,21963,AER,1947
0,21934,21964,AER,1947
0,21935,21965,AER,1947
0,21936,21966,AER,1947
0,21937,21967,AER,1947
0,21938,21968,QJE,1947
0,21939,21969,QJE,1947
0,21940,21970,QJE,1947
0,21941,21971,QJE,1947
0,21942,21972,QJE,1947
0,21943,21973,ECA,1947
0,21944,21974,ECA,1947
0,21945,21975,ECA,1947
0,21946,21976,JPE,1947
0,21947,21977,JPE,1947
0,21948,21978,JPE,1947
0,21949,21979,JPE,1947
0,21950,21980,JPE,1947
0,21951,21981,AER,1947
0,21952,21982,AER,1947
0,21953,21983,AER,1947
0,21954,21984,AER,1947
0,21955,21985,AER,1947
0,21956,21986,AER,1947
0,21957,21987,AER,1947
0,21958,21988,AER,1947
0,21959,21989,EJ,1947
0,21960,21990,EJ,1947
0,21961,21991,JPE,1947
0,21962,21992,JPE,1947
0,21963,21993,JPE,1947
0,21964,21994,JPE,1947
0,21965,21995,JPE,1947
0,21966,21996,QJE,1947
0,21967,21997,QJE,1947
0,21968,21998,QJE,1947
0,21969,21999,QJE,1947
0,21970,22000,QJE,1947
0,21971,22001,QJE,1947
0,21972,22002,ECA,1947
0,21973,22003,ECA,1947
0,21974,22004,ECA,1947
0,21975,22005,ECA,1947
0,21976,22006,ECA,1947
0,21977,22007,AER,1946
0,21978,22008,AER,1946
0,21979,22009,AER,1946
0,21980,22010,AER,1946
0,21981,22011,AER,1946
0,21982,22012,AER,1946
0,21983,22013,EJ,1946
0,21984,22014,EJ,1946
0,21985,22015,EJ,1946
0,21986,22016,EJ,1946
0,21987,22017,EJ,1946
0,21988,22018,EJ,1946
0,21989,22019,EJ,1946
0,21990,22020,EJ,1946
0,21991,22021,JPE,1946
0,21992,22022,JPE,1946
0,21993,22023,JPE,1946
0,21994,22024,JPE,1946
0,21995,22025,JPE,1946
0,21996,22026,QJE,1946
0,21997,22027,QJE,1946
0,21998,22028,QJE,1946
0,21999,22029,QJE,1946
0,22000,22030,QJE,1946
0,22001,22031,QJE,1946
0,22002,22032,QJE,1946
0,22003,22033,QJE,1946
0,22004,22034,ECA,1946
0,22005,22035,ECA,1946
0,22006,22036,ECA,1946
0,22007,22037,ECA,1946
0,22008,22038,ECA,1946
0,22009,22039,ECA,1946
0,22010,22040,JPE,1946
0,22011,22041,JPE,1946
0,22012,22042,JPE,1946
0,22013,22043,JPE,1946
0,22014,22044,AER,1946
0,22015,22045,AER,1946
0,22016,22046,AER,1946
0,22017,22047,AER,1946
0,22018,22048,AER,1946
0,22019,22049,AER,1946
0,22020,22050,EJ,1946
0,22021,22051,EJ,1946
0,22022,22052,EJ,1946
0,22023,22053,EJ,1946
0,22024,22054,EJ,1946
0,22025,22055,EJ,1946
0,22026,22056,EJ,1946
0,22027,22057,EJ,1946
0,22028,22058,JPE,1946
0,22029,22059,JPE,1946
0,22030,22060,JPE,1946
0,22031,22061,JPE,1946
0,22032,22062,JPE,1946
0,22033,22063,JPE,1946
0,22034,22064,JPE,1946
0,22035,22065,JPE,1946
0,22036,22066,QJE,1946
0,22037,22067,QJE,1946
0,22038,22068,QJE,1946
0,22039,22069,QJE,1946
0,22040,22070,QJE,1946
0,22041,22071,QJE,1946
0,22042,22072,QJE,1946
0,22043,22073,QJE,1946
0,22044,22074,QJE,1946
0,22045,22075,ECA,1946
0,22046,22076,ECA,1946
0,22047,22077,ECA,1946
0,22048,22078,ECA,1946
0,22049,22079,ECA,1946
0,22050,22080,ECA,1946
0,22051,22081,ECA,1946
0,22052,22082,ECA,1946
0,22053,22083,AER,1946
0,22054,22084,AER,1946
0,22055,22085,AER,1946
0,22056,22086,AER,1946
0,22057,22087,AER,1946
0,22058,22088,AER,1946
0,22059,22089,AER,1946
0,22060,22090,AER,1946
0,22061,22091,AER,1946
0,22062,22092,AER,1946
0,22063,22093,AER,1946
0,22064,22094,AER,1946
0,22065,22095,EJ,1946
0,22066,22096,EJ,1946
0,22067,22097,EJ,1946
0,22068,22098,EJ,1946
0,22069,22099,EJ,1946
0,22070,22100,EJ,1946
0,22071,22101,JPE,1946
0,22072,22102,JPE,1946
0,22073,22103,JPE,1946
0,22074,22104,JPE,1946
0,22075,22105,JPE,1946
0,22076,22106,AER,1946
0,22077,22107,AER,1946
0,22078,22108,AER,1946
0,22079,22109,AER,1946
0,22080,22110,AER,1946
0,22081,22111,AER,1946
0,22082,22112,AER,1946
0,22083,22113,AER,1946
0,22084,22114,AER,1946
0,22085,22115,AER,1946
0,22086,22116,AER,1946
0,22087,22117,AER,1946
0,22088,22118,AER,1946
0,22089,22119,AER,1946
0,22090,22120,AER,1946
0,22091,22121,AER,1946
0,22092,22122,AER,1946
0,22093,22123,AER,1946
0,22094,22124,AER,1946
0,22095,22125,AER,1946
0,22096,22126,AER,1946
0,22097,22127,AER,1946
0,22098,22128,AER,1946
0,22099,22129,AER,1946
0,22100,22130,AER,1946
0,22101,22131,AER,1946
0,22102,22132,AER,1946
0,22103,22133,AER,1946
0,22104,22134,AER,1946
0,22105,22135,AER,1946
0,22106,22136,AER,1946
0,22107,22137,AER,1946
0,22108,22138,AER,1946
0,22109,22139,AER,1946
0,22110,22140,AER,1946
0,22111,22141,AER,1946
0,22112,22142,AER,1946
0,22113,22143,AER,1946
0,22114,22144,AER,1946
0,22115,22145,AER,1946
0,22116,22146,AER,1946
0,22117,22147,AER,1946
0,22118,22148,AER,1946
0,22119,22149,AER,1946
0,22120,22150,AER,1946
0,22121,22151,AER,1946
0,22122,22152,AER,1946
0,22123,22153,AER,1946
0,22124,22154,QJE,1946
0,22125,22155,QJE,1946
0,22126,22156,QJE,1946
0,22127,22157,QJE,1946
0,22128,22158,QJE,1946
0,22129,22159,QJE,1946
0,22130,22160,QJE,1946
0,22131,22161,QJE,1946
0,22132,22162,QJE,1946
0,22133,22163,ECA,1946
0,22134,22164,ECA,1946
0,22135,22165,ECA,1946
0,22136,22166,ECA,1946
0,22137,22167,ECA,1946
0,22138,22168,ECA,1946
0,22139,22169,ECA,1946
0,22140,22170,JPE,1946
0,22141,22171,JPE,1946
0,22142,22172,JPE,1946
0,22143,22173,AER,1946
0,22144,22174,AER,1946
0,22145,22175,AER,1946
0,22146,22176,AER,1946
0,22147,22177,AER,1946
0,22148,22178,AER,1946
0,22149,22179,AER,1946
0,22150,22180,EJ,1946
0,22151,22181,EJ,1946
0,22152,22182,EJ,1946
0,22153,22183,EJ,1946
0,22154,22184,EJ,1946
0,22155,22185,EJ,1946
0,22156,22186,EJ,1946
0,22157,22187,EJ,1946
0,22158,22188,JPE,1946
0,22159,22189,JPE,1946
0,22160,22190,JPE,1946
0,22161,22191,JPE,1946
0,22162,22192,AER,1990
0,22163,22193,AER,1990
0,22164,22194,AER,1990
0,22165,22195,AER,1990
0,22166,22196,AER,1990
0,22167,22197,EJ,1990
0,22168,22198,EJ,1990
0,22169,22199,EJ,1990
0,22170,22200,EJ,1990
0,22171,22201,EJ,1990
0,22172,22202,EJ,1990
0,22173,22203,EJ,1990
0,22174,22204,EJ,1990
0,22175,22205,EJ,1990
0,22176,22206,EJ,1990
0,22177,22207,EJ,1990
0,22178,22208,EJ,1990
0,22179,22209,EJ,1990
0,22180,22210,EJ,1990
0,22181,22211,AER,1990
0,22182,22212,AER,1990
0,22183,22213,AER,1990
0,22184,22214,AER,1990
0,22185,22215,AER,1990
0,22186,22216,AER,1990
0,22187,22217,AER,1990
0,22188,22218,AER,1990
0,22189,22219,AER,1990
0,22190,22220,AER,1990
0,22191,22221,AER,1990
0,22192,22222,AER,1990
0,22193,22223,AER,1990
0,22194,22224,AER,1990
0,22195,22225,AER,1990
0,22196,22226,AER,1990
0,22197,22227,AER,1990
0,22198,22228,AER,1990
0,22199,22229,AER,1990
0,22200,22230,AER,1990
0,22201,22231,AER,1990
0,22202,22232,AER,1990
0,22203,22233,AER,1990
0,22204,22234,AER,1990
0,22205,22235,AER,1990
0,22206,22236,AER,1990
0,22207,22237,AER,1990
0,22208,22238,AER,1990
0,22209,22239,AER,1990
0,22210,22240,AER,1990
0,22211,22241,AER,1990
0,22212,22242,AER,1990
0,22213,22243,AER,1990
0,22214,22244,AER,1990
0,22215,22245,AER,1990
0,22216,22246,AER,1990
0,22217,22247,AER,1990
0,22218,22248,AER,1990
0,22219,22249,AER,1990
0,22220,22250,AER,1990
0,22221,22251,AER,1990
0,22222,22252,AER,1990
0,22223,22253,AER,1990
0,22224,22254,AER,1990
0,22225,22255,AER,1990
0,22226,22256,AER,1990
0,22227,22257,AER,1990
0,22228,22258,AER,1990
0,22229,22259,AER,1990
0,22230,22260,AER,1990
0,22231,22261,AER,1990
0,22232,22262,AER,1990
0,22233,22263,AER,1990
0,22234,22264,AER,1990
0,22235,22265,AER,1990
0,22236,22266,AER,1990
0,22237,22267,AER,1990
0,22238,22268,AER,1990
0,22239,22269,AER,1990
0,22240,22270,AER,1990
0,22241,22271,AER,1990
0,22242,22272,AER,1990
0,22243,22273,AER,1990
0,22244,22274,AER,1990
0,22245,22275,AER,1990
0,22246,22276,AER,1990
0,22247,22277,AER,1990
0,22248,22278,AER,1990
0,22249,22279,AER,1990
0,22250,22280,AER,1990
0,22251,22281,AER,1990
0,22252,22282,AER,1990
0,22253,22283,AER,1990
0,22254,22284,AER,1990
0,22255,22285,AER,1990
0,22256,22286,AER,1990
0,22257,22287,AER,1990
0,22258,22288,AER,1990
0,22259,22289,AER,1990
0,22260,22290,AER,1990
0,22261,22291,AER,1990
0,22262,22292,AER,1990
0,22263,22293,QJE,1990
0,22264,22294,QJE,1990
0,22265,22295,QJE,1990
0,22266,22296,QJE,1990
0,22267,22297,AER,1990
0,22268,22298,AER,1990
0,22269,22299,AER,1990
0,22270,22300,AER,1990
0,22271,22301,AER,1990
0,22272,22302,AER,1990
0,22273,22303,EJ,1990
0,22274,22304,EJ,1990
0,22275,22305,EJ,1990
0,22276,22306,EJ,1990
0,22277,22307,EJ,1990
0,22278,22308,EJ,1990
0,22279,22309,EJ,1990
0,22280,22310,EJ,1990
0,22281,22311,EJ,1990
0,22282,22312,EJ,1990
0,22283,22313,EJ,1990
0,22284,22314,EJ,1990
0,22285,22315,EJ,1990
0,22286,22316,EJ,1990
0,22287,22317,QJE,1990
0,22288,22318,QJE,1990
0,22289,22319,QJE,1990
0,22290,22320,QJE,1990
0,22291,22321,EJ,1990
0,22292,22322,EJ,1990
0,22293,22323,EJ,1990
0,22294,22324,EJ,1990
0,22295,22325,EJ,1990
0,22296,22326,EJ,1990
0,22297,22327,EJ,1990
0,22298,22328,EJ,1990
0,22299,22329,EJ,1990
0,22300,22330,EJ,1990
0,22301,22331,EJ,1990
0,22302,22332,EJ,1990
0,22303,22333,EJ,1990
0,22304,22334,EJ,1990
0,22305,22335,EJ,1990
0,22306,22336,EJ,1990
0,22307,22337,EJ,1990
0,22308,22338,EJ,1990
0,22309,22339,AER,1989
0,22310,22340,AER,1989
0,22311,22341,AER,1989
0,22312,22342,EJ,1989
0,22313,22343,EJ,1989
0,22314,22344,EJ,1989
0,22315,22345,EJ,1989
0,22316,22346,EJ,1989
0,22317,22347,EJ,1989
0,22318,22348,EJ,1989
0,22319,22349,EJ,1989
0,22320,22350,EJ,1989
0,22321,22351,EJ,1989
0,22322,22352,EJ,1989
0,22323,22353,EJ,1989
0,22324,22354,EJ,1989
0,22325,22355,QJE,1989
0,22326,22356,AER,1989
0,22327,22357,AER,1989
0,22328,22358,AER,1989
0,22329,22359,AER,1989
0,22330,22360,AER,1989
0,22331,22361,AER,1989
