,combined
114,"DE: Personal Income, Wealth, and Their Distributions D31Equity, Justice, Inequality, and Other Normative Criteria and Measurement D63Health Production I12General Welfare, Well-Being I31"
115,"KY: Distribution, Equality, Gini, Gini Coefficient, Income, Inequality, Morbidity, Mortality, Nutrition, Standard of Living, Wealth, Well Being, Well-being"
116,GD: U.S.
117,GR: Northern America
118,LA: English
119,UD: 200905
120,AN: 1039151
121,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
122,TI: Measuring the Distribution of Material Well-Being: US Trends: Discussion
123,"AU: Aguiar, Mark"
124,AF: U Rochester
125,DO: http://dx.doi.org/10.1016/j.jmoneco.2008.12.011
126,"SO: Journal of Monetary Economics, 56(1), January 2009, pp. 79-82"
127,IS: 0304-3932
128,AV: http://www.sciencedirect.com/science/journal/03043932
129,DT: Journal Article
130,PY: 2009
131,"DE: Personal Income, Wealth, and Their Distributions D31Equity, Justice, Inequality, and Other Normative Criteria and Measurement D63Health Production I12General Welfare, Well-Being I31"
132,"KY: Distribution, Well Being, Well-being"
133,GD: U.S.
134,GR: Northern America
135,LA: English
136,UD: 200905
137,AN: 1039152
138,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
139,TI: Unsecured Credit Markets Are Not Insurance Markets
140,"AU: Athreya, Kartik, Tam, Xuan S., Young, Eric R."
141,"AF: Federal Reserve Bank of Richmond, U VA, U VA"
142,DO: http://dx.doi.org/10.1016/j.jmoneco.2008.08.005
143,"SO: Journal of Monetary Economics, 56(1), January 2009, pp. 83-103"
144,IS: 0304-3932
145,AV: http://www.sciencedirect.com/science/journal/03043932
146,DT: Journal Article
147,PY: 2009
148,"AB: We study the extent to which unsecured credit markets have altered the transmission of increased income risk to consumption variability over the past several decades. We find that unsecured credit markets pass through increased income risk to consumption, irrespective of bankruptcy policy and the information possessed by lenders. If risk sharing has indeed improved over this period, the reasons do not therefore lie in the unsecured credit market."
149,"DE: Household Saving, Personal Finance D14Macroeconomics: Consumption, Saving, Wealth E21Banks, Depository Institutions, Micro Finance Institutions, Mortgages G21Insurance, Insurance Companies, Actuarial Studies G22"
150,"KY: Bankruptcy, Consumption, Credit, Insurance"
151,GD: U.S.
152,GR: Northern America
153,LA: English
154,UD: 200905
155,AN: 1039153
156,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
157,TI: Unsecured Credit Markets Are Not Insurance Markets: Discussion
158,"AU: Perri, Fabrizio"
159,AF: U MN and Federal Reserve Bank of Minneapolis
160,DO: http://dx.doi.org/10.1016/j.jmoneco.2008.12.006
161,"SO: Journal of Monetary Economics, 56(1), January 2009, pp. 104-08"
162,IS: 0304-3932
163,AV: http://www.sciencedirect.com/science/journal/03043932
164,DT: Journal Article
165,PY: 2009
166,"DE: Household Saving, Personal Finance D14Macroeconomics: Consumption, Saving, Wealth E21Banks, Depository Institutions, Micro Finance Institutions, Mortgages G21Insurance, Insurance Companies, Actuarial Studies G22"
167,"KY: Credit, Insurance"
168,GD: U.S.
169,GR: Northern America
170,LA: English
171,UD: 200905
172,AN: 1039154
173,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
174,"TI: Turbulent Firms, Turbulent Wages?"
175,"AU: Comin, Diego, Groshen, Erica L., Rabin, Bess"
176,"AF: Harvard U, Federal Reserve Bank of New York, Federal Reserve Bank of New York"
177,DO: http://dx.doi.org/10.1016/j.jmoneco.2008.10.002
178,"SO: Journal of Monetary Economics, 56(1), January 2009, pp. 109-33"
179,IS: 0304-3932
180,AV: http://www.sciencedirect.com/science/journal/03043932
181,DT: Journal Article
182,PY: 2009
183,"AB: Has greater turbulence among firms fueled rising wage instability in the U.S.? We find strong support for the hypothesis that rising turbulence in the sales of large publicly-traded U.S. firms over the past three decades has raised their workers' high-frequency wage volatility. Through controls and instrumental variable probes, we rule out straightforward compositional churning as an explanation for the link between firm sales and wage volatility. We also observe that the relationship between sales and wage volatility at the firm level is stronger since 1980, is present only in large companies and is stronger in services than in manufacturing companies."
184,"DE: Wage Level and Structure, Wage Differentials J31Firm Performance: Size, Diversification, and Scope L25"
185,"KY: Firm, Firm Sales, Firms, Wage"
186,GD: U.S.
187,GR: Northern America
188,LA: English
189,UD: 200905
190,AN: 1039155
191,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
192,"TI: Turbulent Firms, Turbulent Wages? Comment"
193,"AU: Pistaferri, Luigi"
194,AF: Stanford U
195,DO: http://dx.doi.org/10.1016/j.jmoneco.2008.12.008
196,"SO: Journal of Monetary Economics, 56(1), January 2009, pp. 134-36"
197,IS: 0304-3932
198,AV: http://www.sciencedirect.com/science/journal/03043932
199,DT: Journal Article
200,PY: 2009
201,"AB: I offer two sets of comments. First, I argue that future work should corroborate the authors' findings by exploiting alternative data sets in which a cleaner measure of wage volatility can be constructed. Second, I offer a somewhat more cautious view on the quantitative importance of firm turbulence as an explanation for wage instability."
202,"DE: Wage Level and Structure, Wage Differentials J31Firm Performance: Size, Diversification, and Scope L25"
203,"KY: Firm, Firms, Wage"
204,GD: U.S.
205,GR: Northern America
206,LA: English
207,UD: 200905
208,AN: 1039156
209,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
210,TI: The Alchemy of CDO Credit Ratings
211,"AU: Benmelech, Efraim, Dlugosz, Jennifer"
212,"AF: Harvard U, Harvard U"
213,DO: http://dx.doi.org/10.1016/j.jmoneco.2009.04.007
214,"SO: Journal of Monetary Economics, 56(5), July 2009, pp. 617-34"
215,IS: 0304-3932
216,AV: http://www.sciencedirect.com/science/journal/03043932
217,DT: Journal Article
218,PY: 2009
219,"AB: Collateralized loan obligations (CLOs) were one of the largest and fastest growing segments of the structured finance market, fueling the 2003-2007 boom in syndicated loans and leveraged buyouts. The credit crisis brought CLO issuance to a halt, and as a result the leveraged loan market dried up. Similar to other structured finance products, investors in CLOs rely heavily on credit rating provided by the rating agencies, yet little is known about CLO rating practices. This paper attempts to fill the gap. Using novel hand-collected data on 3912 tranches of collateralized loan obligations we document the rating practices of CLOs and analyze their structures."
220,"DE: Asset Pricing, Trading Volume, Bond Interest Rates G12Banks, Depository Institutions, Micro Finance Institutions, Mortgages G21Investment Banking, Venture Capital, Brokerage, Ratings and Ratings Agencies G24"
221,"KY: Credit, Finance, Rating Agency"
222,GD: U.S.
223,GR: Northern America
224,LA: English
225,UD: 200911
226,AN: 1070489
227,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
228,TI: Discussion of Alchemy of CDO Ratings
229,"AU: Ashcraft, Adam B."
230,AF: Unlisted
231,DO: http://dx.doi.org/10.1016/j.jmoneco.2009.05.005
232,"SO: Journal of Monetary Economics, 56(5), July 2009, pp. 635-38"
233,IS: 0304-3932
234,AV: http://www.sciencedirect.com/science/journal/03043932
235,DT: Journal Article
236,PY: 2009
237,"DE: Asset Pricing, Trading Volume, Bond Interest Rates G12Banks, Depository Institutions, Micro Finance Institutions, Mortgages G21Investment Banking, Venture Capital, Brokerage, Ratings and Ratings Agencies G24"
238,GD: U.S.
239,GR: Northern America
240,LA: English
241,UD: 200911
242,AN: 1070490
243,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
244,TI: Interbank Market Liquidity and Central Bank Intervention
245,"AU: Allen, Franklin, Carletti, Elena, Gale, Douglas"
246,"AF: U PA, European U Institute, NYU"
247,DO: http://dx.doi.org/10.1016/j.jmoneco.2009.04.003
248,"SO: Journal of Monetary Economics, 56(5), July 2009, pp. 639-52"
249,IS: 0304-3932
250,AV: http://www.sciencedirect.com/science/journal/03043932
251,DT: Journal Article
252,PY: 2009
253,"AB: We develop a simple model of the interbank market where banks trade a long term, safe asset. When there is a lack of opportunities for banks to hedge idiosyncratic and aggregate liquidity shocks, the interbank market is characterized by excessive price volatility. In such a situation, a central bank can implement the constrained efficient allocation by using open market operations to fix the short term interest rate. It can be constrained efficient for banks to hoard liquidity and stop trading with each other if there is sufficient uncertainty about aggregate liquidity demand compared to idiosyncratic liquidity demand."
254,"DE: Monetary Policy E52Central Banks and Their Policies E58Banks, Depository Institutions, Micro Finance Institutions, Mortgages G21"
255,"KY: Bank, Interest, Interest Rates, Open Market, Open Market Operations"
256,LA: English
257,UD: 200911
258,AN: 1070491
259,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
260,"TI: Comment on: ""Interbank Market Liquidity and Central Bank Intervention"""
261,"AU: Kiyotaki, Nobuhiro"
262,AF: Princeton U
263,DO: http://dx.doi.org/10.1016/j.jmoneco.2009.05.002
264,"SO: Journal of Monetary Economics, 56(5), July 2009, pp. 653-56"
265,IS: 0304-3932
266,AV: http://www.sciencedirect.com/science/journal/03043932
267,DT: Journal Article
268,PY: 2009
269,"DE: Monetary Policy E52Central Banks and Their Policies E58Banks, Depository Institutions, Micro Finance Institutions, Mortgages G21"
270,KY: Bank
271,LA: English
272,UD: 200911
273,AN: 1070492
274,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
275,TI: Rating the Raters: Are Reputation Concerns Powerful Enough to Discipline Rating Agencies?
276,"AU: Mathis, Jerome, McAndrews, James, Rochet, Jean-Charles"
277,"AF: Toulouse U, Federal Reserve Bank of New York, Toulouse U"
278,DO: http://dx.doi.org/10.1016/j.jmoneco.2009.04.004
279,"SO: Journal of Monetary Economics, 56(5), July 2009, pp. 657-74"
280,IS: 0304-3932
281,AV: http://www.sciencedirect.com/science/journal/03043932
282,DT: Journal Article
283,PY: 2009
284,"AB: Credit rating agencies (CRAs) are accused of bearing a strong responsibility for contributing to the subprime crisis by having been deliberately too lax in the ratings of some structured products. In response to this accusation, CRAs argue that such an attitude would be too dangerous for them, since their reputation is at stake. The objective of this article is to examine the validity of this argument within a formal model: Are reputation concerns sufficient to discipline rating agencies? We show that the reputation argument only works when a sufficiency large fraction of the CRA income comes from other sources than rating complex products. By contrast when rating complex products becomes a major source of income for the CRA, we show that it is always too lax with a positive probability and inflates ratings with probability one when its reputation is good enough. We provide some empirical support for this prediction, by showing that ceteris paribus, the proportion of subprime residential mortgage-backed securities (RMBS) that were rated AAA by the three main CRAs indeed increased over the last eight years. We analyze the policy implications of our findings and advocate for a new business model of CRAs that we call the platform-pays model."
285,"DE: Banks, Depository Institutions, Micro Finance Institutions, Mortgages G21Investment Banking, Venture Capital, Brokerage, Ratings and Ratings Agencies G24"
286,"KY: Credit, Mortgage, Rating Agency"
287,LA: English
288,UD: 200911
289,AN: 1070493
290,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
291,"TI: Comment on ""Rating the Raters"" by Jerome Mathis, James McAndrews, and Jean-Charles Rochet"
292,"AU: Jaffee, Dwight M."
293,"AF: U CA, Berkeley"
294,DO: http://dx.doi.org/10.1016/j.jmoneco.2009.05.003
295,"SO: Journal of Monetary Economics, 56(5), July 2009, pp. 675-77"
296,IS: 0304-3932
297,AV: http://www.sciencedirect.com/science/journal/03043932
298,DT: Journal Article
299,PY: 2009
300,"DE: Banks, Depository Institutions, Micro Finance Institutions, Mortgages G21Investment Banking, Venture Capital, Brokerage, Ratings and Ratings Agencies G24"
301,LA: English
302,UD: 200911
303,AN: 1070494
304,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
305,TI: Ratings Shopping and Asset Complexity: A Theory of Ratings Inflation
306,"AU: Skreta, Vasiliki, Veldkamp, Laura"
307,"AF: NYU, NYU"
308,DO: http://dx.doi.org/10.1016/j.jmoneco.2009.04.006
309,"SO: Journal of Monetary Economics, 56(5), July 2009, pp. 678-95"
310,IS: 0304-3932
311,AV: http://www.sciencedirect.com/science/journal/03043932
312,DT: Journal Article
313,PY: 2009
314,"AB: Many identify inflated credit ratings as one contributor to the recent financial-market turmoil. We develop an equilibrium model of the market for ratings and use it to examine possible origins of and cures for ratings inflation. In the model, asset issuers can shop for ratings--observe multiple ratings and disclose only the most favorable--before auctioning their assets. When assets are simple, agencies' ratings are similar and the incentive to ratings shop is low. When assets are sufficiently complex, ratings differ enough that an incentive to shop emerges. Thus, an increase in the complexity of recently issued securities could create a systematic bias in disclosed ratings, despite the fact that each ratings agency produces an unbiased estimate of the asset's true quality. Increasing competition among agencies would only worsen this problem. Switching to an investor-initiated ratings system alleviates the bias, but could collapse the market for information."
315,"DE: Asset Pricing, Trading Volume, Bond Interest Rates G12Banks, Depository Institutions, Micro Finance Institutions, Mortgages G21Investment Banking, Venture Capital, Brokerage, Ratings and Ratings Agencies G24Financial Institutions and Services: Government Policy and Regulation G28"
316,"KY: Credit, Financial Market, Securities"
317,LA: English
318,UD: 200911
319,AN: 1070495
320,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
321,"TI: Discussion of ""Ratings Shopping and Asset Complexity: A Theory of Ratings Inflation"""
322,"AU: Spatt, Chester"
323,AF: Carnegie Mellon U
324,DO: http://dx.doi.org/10.1016/j.jmoneco.2009.05.001
325,"SO: Journal of Monetary Economics, 56(5), July 2009, pp. 696-99"
326,IS: 0304-3932
327,AV: http://www.sciencedirect.com/science/journal/03043932
328,DT: Journal Article
329,PY: 2009
330,"DE: Asset Pricing, Trading Volume, Bond Interest Rates G12Banks, Depository Institutions, Micro Finance Institutions, Mortgages G21Investment Banking, Venture Capital, Brokerage, Ratings and Ratings Agencies G24Financial Institutions and Services: Government Policy and Regulation G28"
331,LA: English
332,UD: 200911
333,AN: 1070496
334,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
335,TI: Financial Regulation and Securitization: Evidence from Subprime Loans
336,"AU: Keys, Benjamin J., Mukherjee, Tanmoy, Seru, Amit, Vig, Vikrant"
337,"AF: U MI, Sorin Capital Management, U Chicago, London Business School"
338,DO: http://dx.doi.org/10.1016/j.jmoneco.2009.04.005
339,"SO: Journal of Monetary Economics, 56(5), July 2009, pp. 700-720"
340,IS: 0304-3932
341,AV: http://www.sciencedirect.com/science/journal/03043932
342,DT: Journal Article
343,PY: 2009
344,"AB: We examine the consequences of existing regulations on the quality of mortgage loans originations in the originate-to-distribute (OTD) market. The information asymmetries in the OTD market can lead to moral hazard problems on the part of lenders. We find, using a plausibly exogenous source of variation in the ease of securitization, that the quality of loan origination varies inversely with the amount of regulation: more regulated lenders originate loans of worse quality. We interpret this result as a possible evidence that the fragility of lightly regulated originators' capital structure can mitigate moral hazard. In addition, we find that incentives which require mortgage brokers to have 'skin in the game' and stronger risk management departments inside the bank partially alleviate the moral hazard problem in this setting. Finally, having more lenders inside a mortgage pool is associated with higher quality loans, suggesting that sharper relative performance evaluation made possible by more competition among contributing lenders can also mitigate the moral hazard problem to some extent. Overall, our evidence suggests that market forces rather than regulation may have been more effective in mitigating moral hazard in the OTD market. The findings caution against policies that impose stricter lender regulations which fail to align lenders' incentives with the investors of mortgage-backed securities."
345,"DE: Banks, Depository Institutions, Micro Finance Institutions, Mortgages G21Financial Institutions and Services: Government Policy and Regulation G28"
346,"KY: Bank, Mortgage, Regulation, Securitization"
347,GD: U.S.
348,GR: Northern America
349,LA: English
350,UD: 200911
351,AN: 1070497
352,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
353,"TI: Comment on ""Financial Regulation and Securitization: Evidence from Subprime Loans"" by Benjamin Keys, Tanmoy Mukherjee, Amit Seru, and Vikrant Vig"
354,"AU: Van den Heuvel, Skander J."
355,AF: Federal Reserve Board
356,DO: http://dx.doi.org/10.1016/j.jmoneco.2009.05.004
357,"SO: Journal of Monetary Economics, 56(5), July 2009, pp. 721-24"
358,IS: 0304-3932
359,AV: http://www.sciencedirect.com/science/journal/03043932
360,DT: Journal Article
361,PY: 2009
362,"DE: Banks, Depository Institutions, Micro Finance Institutions, Mortgages G21Financial Institutions and Services: Government Policy and Regulation G28"
363,"KY: Regulation, Securitization"
364,GD: U.S.
365,GR: Northern America
366,LA: English
367,UD: 200911
368,AN: 1070498
369,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
370,TI: Moral Hazard and Adverse Selection in the Originate-to-Distribute Model of Bank Credit
371,"AU: Berndt, Antje, Gupta, Anurag"
372,"AF: Carnegie Mellon U, Case Western Reserve U"
373,DO: http://dx.doi.org/10.1016/j.jmoneco.2009.04.002
374,"SO: Journal of Monetary Economics, 56(5), July 2009, pp. 725-43"
375,IS: 0304-3932
376,AV: http://www.sciencedirect.com/science/journal/03043932
377,DT: Journal Article
378,PY: 2009
379,"AB: Bank credit has evolved from the traditional relationship banking model to an originate-to-distribute model. We show that the borrowers whose loans are sold in the secondary market underperform their peers by about 9% per year (risk-adjusted) over the three-year period following the initial sale of their loans. Therefore, either banks are originating and selling loans of lower quality borrowers based on unobservable private information (adverse selection), and/or loan sales lead to diminished bank monitoring that affects borrowers negatively (moral hazard). We propose regulatory restrictions on loan sales, increased disclosure, and a loan trading exchange/clearinghouse as mechanisms to alleviate these problems."
380,"DE: Asymmetric and Private Information, Mechanism Design D82Banks, Depository Institutions, Micro Finance Institutions, Mortgages G21Financial Institutions and Services: Government Policy and Regulation G28"
381,"KY: Adverse Selection, Bank, Banking, Credit, Hazard, Information, Monitoring, Moral Hazard"
382,GD: U.S.
383,GR: Northern America
384,LA: English
385,UD: 200911
386,AN: 1070499
387,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
388,TI: Moral Hazard and Adverse Selection in the Originate-to-Distribute Model of Bank Credit: Discussion
389,"AU: Duffee, Greg"
390,AF: Johns Hopkins U
391,DO: http://dx.doi.org/10.1016/j.jmoneco.2009.04.001
392,"SO: Journal of Monetary Economics, 56(5), July 2009, pp. 744-47"
393,IS: 0304-3932
394,AV: http://www.sciencedirect.com/science/journal/03043932
395,DT: Journal Article
396,PY: 2009
397,"DE: Asymmetric and Private Information, Mechanism Design D82Banks, Depository Institutions, Micro Finance Institutions, Mortgages G21Financial Institutions and Services: Government Policy and Regulation G28"
398,"KY: Adverse Selection, Bank, Credit, Hazard, Moral Hazard"
399,GD: U.S.
400,GR: Northern America
401,LA: English
402,UD: 200911
403,AN: 1070500
404,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
405,TI: A Theory of Growth and Volatility at the Aggregate and Firm Level
406,"AU: Comin, Diego, Mulani, Sunil"
407,"AF: Harvard U, Oak Hill Investment Management"
408,DO: http://dx.doi.org/10.1016/j.jmoneco.2009.10.004
409,"SO: Journal of Monetary Economics, 56(8), November 2009, pp. 1023-42"
410,IS: 0304-3932
411,AV: http://www.sciencedirect.com/science/journal/03043932
412,DT: Journal Article
413,PY: 2009
414,"AB: We present an endogenous growth model that explains the evolution of the first and second moments of productivity growth at the aggregate and firm level during the post-war period. Growth is driven by the development of both (i) idiosyncratic R&D innovations and (ii) general innovations that can be freely adopted by many firms. Firm-level volatility is affected primarily by the Schumpeterian dynamics associated with the development of R&D innovations. The variance of aggregate productivity growth is driven by the arrival rate of general innovations. Ceteris paribus, the share of resources spent on development of general innovations increases with the stability of the market share of the industry leader. As market shares become less persistent, the model predicts an endogenous shift in the allocation of resources from the development of general innovations to the development of R&D innovations. This results in an increase in R&D, an increase in firm-level volatility, and a decline in aggregate volatility. The effect on productivity growth is ambiguous. On the empirical side, this paper presents new cross-country evidence that R&D subsidies are not significantly associated with higher growth but are associated with lower aggregate volatility. It also documents an upward trend in the instability of market shares, a positive association between firm volatility and R&D spending, and a negative association across sectors between R&D and how correlated the sector is with the rest of the economy."
415,"DE: Firm Behavior: Theory D21Production, Cost, Capital, Capital, Total Factor, and Multifactor Productivity, Capacity D24Firm Performance: Size, Diversification, and Scope L25Innovation and Invention: Processes and Incentives O31One, Two, and Multisector Growth Models O41Measurement of Economic Growth, Aggregate Productivity, Cross-Country Output Convergence O47"
416,"KY: Aggregate Productivity, Firm, Firm Level, Firms, Growth, Innovation, Productivity"
417,GD: U.S.
418,GR: Northern America
419,LA: English
420,UD: 201004
421,AN: 1097084
422,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
423,TI: Reevaluating the Modernization Hypothesis
424,"AU: Acemoglu, Daron, Johnson, Simon, Robinson, James A., Yared, Pierre"
425,"AF: MIT, MIT, Harvard U, Columbia U"
426,DO: http://dx.doi.org/10.1016/j.jmoneco.2009.10.002
427,"SO: Journal of Monetary Economics, 56(8), November 2009, pp. 1043-58"
428,IS: 0304-3932
429,AV: http://www.sciencedirect.com/science/journal/03043932
430,DT: Journal Article
431,PY: 2009
432,"AB: We revisit and critically reevaluate the widely accepted modernization hypothesis which claims that per capita income causes the creation and the consolidation of democracy. Existing studies find support for this hypothesis because they fail to control for the presence of omitted variables. Controlling for these factors either by including country fixed effects in a linear model or by including parameterized random effects in a nonlinear double hazard model removes the correlation between income and the likelihood of transitions to and from democratic regimes. In addition, the estimated fixed effects from the linear model are related to historical factors that affect both the level of income per capita and the likelihood of democracy in a country. This evidence is consistent with the idea that events during critical historical junctures can lead to divergent political-economic development paths, some leading to prosperity and democracy, others to relative poverty and non-democracy."
433,"DE: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior D72Macroeconomics: Production E23Measurement and Analysis of Poverty I32Economic Development: Human Resources, Human Development, Income Distribution, Migration O15Formal and Informal Sectors, Shadow Economy, Institutional Arrangements O17"
434,"KY: Democracy, Development, Modernization, Political, Poverty"
435,GD: Selected Countries
436,LA: English
437,UD: 201004
438,AN: 1097085
439,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
440,TI: Productivity Differences and the Dynamic Effects of Labor Movements
441,"AU: Klein, Paul, Ventura, Gustavo"
442,"AF: U Western Ontario and IIES, Stockholm U, U IA"
443,DO: http://dx.doi.org/10.1016/j.jmoneco.2009.10.011
444,"SO: Journal of Monetary Economics, 56(8), November 2009, pp. 1059-73"
445,IS: 0304-3932
446,AV: http://www.sciencedirect.com/science/journal/03043932
447,DT: Journal Article
448,PY: 2009
449,"AB: Barriers to labor mobility across countries coexist with substantial differences in living standards largely attributable to productivity differences. A growth model with endogenous labor movements is used to assess the effects on output, capital accumulation, and welfare of removing barriers to labor mobility. The model is parameterized so that it is consistent with evidence on historical labor movements, and is applied to two cases: the enlargement of the European Union and the (hypothetical) creation of a common labor market in the North America. The main finding is that there are large resulting gains in terms of output and welfare."
450,"DE: International Migration F22Human Capital, Skills, Occupational Choice, Labor Productivity J24Geographic Labor Mobility, Immigrant Workers J61Technological Change: Choices and Consequences, Diffusion Processes O33"
451,"KY: Labor Mobility, Mobility, Productivity"
452,GD: EU
453,GR: Europe
454,LA: English
455,UD: 201004
456,AN: 1097086
457,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
458,"TI: Employment Protection, Firm Selection, and Growth"
459,"AU: Poschke, Markus"
460,AF: McGill U
461,DO: http://dx.doi.org/10.1016/j.jmoneco.2009.10.013
462,"SO: Journal of Monetary Economics, 56(8), November 2009, pp. 1074-85"
463,IS: 0304-3932
464,AV: http://www.sciencedirect.com/science/journal/03043932
465,DT: Journal Article
466,PY: 2009
467,"AB: How do firing costs affect aggregate productivity growth? To address this question, a model of endogenous growth through selection and imitation is developed. It is consistent with recent evidence on firm dynamics and on the importance of reallocation for productivity growth. In the model, growth is driven by selection among heterogeneous incumbent firms and is sustained as entrants imitate the best incumbents. In this framework, firing costs not only induce misallocation of labor, but also affect growth by affecting firms' exit decisions. Importantly, charging firing costs only to continuing firms raises growth by promoting selection. Also charging them to exiting firms is akin to an exit tax, hampers selection, and reduces growth--by 0.1 percentage points in a calibrated version of the model. With job turnover very similar in the two settings, this implies that the treatment of exiting firms matters for growth. In addition, the impact on growth rates is larger in sectors where firms face larger idiosyncratic shocks, as in services. This fits evidence that recent EU-U.S. growth rate differences are largest in these sectors and implies that firing costs can play a role here."
468,"DE: Macroeconomics: Production E23Employment, Unemployment, Wages, Intergenerational Income Distribution, Aggregate Human Capital E24Labor Turnover, Vacancies, Layoffs J63Measurement of Economic Growth, Aggregate Productivity, Cross-Country Output Convergence O47"
469,"KY: Aggregate Productivity, Employment, Firing, Growth, Productivity, Turnover"
470,GD: U.S.
471,GR: Northern America
472,LA: English
473,UD: 201004
474,AN: 1097087
475,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
476,TI: Endogenous Tradability and Some Macroeconomic Implications
477,"AU: Bergin, Paul R., Glick, Reuven"
478,"AF: U CA, Davis, Federal Reserve Bank of San Francisco"
479,DO: http://dx.doi.org/10.1016/j.jmoneco.2009.10.001
480,"SO: Journal of Monetary Economics, 56(8), November 2009, pp. 1086-95"
481,IS: 0304-3932
482,AV: http://www.sciencedirect.com/science/journal/03043932
483,DT: Journal Article
484,PY: 2009
485,"AB: While nontraded goods play an important role in many open economy macroeconomic models, these models have difficulty explaining the low volatility in the relative price of nontraded goods. In contrast to macroeconomic convention, this paper argues that the share of nontraded goods is endogenous, a time-varying product of macroeconomic shocks and trade costs that are heterogeneous across goods. A simple open economy model demonstrates that trade cost heterogeneity and a time-varying margin of tradedness dramatically reduces the volatility of nontraded prices. This also reduces the ability of real exchange rate adjustments to dampen current account imbalances."
486,"DE: Foreign Exchange F31Current Account Adjustment, Short-term Capital Movements F32Open Economy Macroeconomics F41"
487,"KY: Current Account, Exchange Rate, Open Economy, Open Economy Macroeconomics"
488,GD: Canada
489,GR: Northern America
490,LA: English
491,UD: 201004
492,AN: 1097088
493,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
494,TI: Inflation and Labor Market Dynamics Revisited
495,"AU: Sveen, Tommy, Weinke, Lutz"
496,"AF: Norges Bank, Humboldt U Berlin and Duke U"
497,DO: http://dx.doi.org/10.1016/j.jmoneco.2009.10.006
498,"SO: Journal of Monetary Economics, 56(8), November 2009, pp. 1096-1100"
499,IS: 0304-3932
500,AV: http://www.sciencedirect.com/science/journal/03043932
501,DT: Journal Article
502,PY: 2009
503,AB: We demonstrate that the presence of an empirically plausible labor adjustment decision at the firm level rationalizes strategic complementarities in price-setting which help explain inflation dynamics. Those strategic complementarities are typically assumed away in the related existing literature. This motivates our revisiting of inflation and labor market dynamics.
504,"DE: Employment, Unemployment, Wages, Intergenerational Income Distribution, Aggregate Human Capital E24Price Level, Inflation, Deflation E31Monetary Policy E52Labor Demand J23"
505,"KY: Inflation, Prices"
506,LA: English
507,UD: 201004
508,AN: 1097089
509,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
510,TI: Inflation Determination with Taylor Rules: Is New-Keynesian Analysis Critically Flawed?
511,"AU: McCallum, Bennett T."
512,AF: Carnegie Mellon U
513,DO: http://dx.doi.org/10.1016/j.jmoneco.2009.10.003
514,"SO: Journal of Monetary Economics, 56(8), November 2009, pp. 1101-08"
515,IS: 0304-3932
516,AV: http://www.sciencedirect.com/science/journal/03043932
517,DT: Journal Article
518,PY: 2009
519,"AB: Cochrane (2007) has strongly questioned the basic economic logic of current monetary policy analysis, arguing that New Keynesian (NK) models imply rational expectations paths with explosive inflation that do not imply explosions in real variables relevant for transversality conditions. Consequently, the usual logic does not rule out solutions with explosive inflation. That result does not, however, justify negative conclusions about NK analysis, for a different criterion is logically satisfactory. It is that, to be plausible, a RE solution must satisfy the property of least-squares learnability. Adoption of this criterion serves to justify in principle the bulk of current mainstream analysis."
520,"DE: General Aggregative Models: Keynes, Keynesian, Post-Keynesian E12Price Level, Inflation, Deflation E31Interest Rates: Determination, Term Structure, and Effects E43Monetary Policy E52"
521,"KY: Inflation, Monetary, Monetary Policy, New Keynesian, Policy, Rational Expectation"
522,LA: English
523,UD: 201004
524,AN: 1097090
525,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
526,TI: Can Learnability Save New-Keynesian Models?
527,"AU: Cochrane, John H."
528,AF: U Chicago
